analysis_configuration_id,rho,capacity,delta,quantizer,arrival_scheduling_mode,n_workloads,absolute_policy_gap,total_collision_rate,mixed_collision_rate,critical_collision_rate,inverse_capacity,policy_gap_bootstrap_ci95_low,policy_gap_bootstrap_ci95_high,aggregation,bootstrap_unit
analysis_configuration_1ef2aa4f521f454564ec4468,0.5,16,0.01,floor,preload_all,30,0.0,0.017408100907310316,0.009968,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1f14604cc08071ce50515d39,1.0,4,3e-05,floor,preload_all,30,4.666666666667633e-06,7.625581056290443e-05,3.6e-05,7.333333333333334e-06,0.25,1.3333333333337417e-06,8.666666666668858e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1f32e1468cba1633571fdf39,1.25,4,0.1,nearest,preload_all,30,0.003751999999999994,0.1958116154310219,0.08428933333333334,0.028033333333333334,0.25,0.0033639999999999985,0.004131999999999992,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_20020b7e2c6314f0bedb120a,1.0,16,0.001,ceiling,preload_all,30,3.800000000000007e-05,0.0014706417425512388,0.000936,5.333333333333333e-05,0.0625,2.000000000000034e-05,5.9333333333333235e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2031fc1350fdf6fbda074bfd,1.1,1,0.001,floor,preload_all,30,0.0002566666666666643,0.0021679744769790028,0.001028,0.000514,1.0,0.00022466666666665812,0.00028933333333333773,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2079655306d44b212531424b,0.8,16,1e-05,ceiling,preload_all,30,0.0,1.938992272763292e-05,1.2666666666666667e-05,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_207f1f3d7f65f70299df09d2,1.1,4,3e-05,nearest,preload_all,30,1.1333333333333566e-05,6.208308561766826e-05,3.066666666666667e-05,1e-05,0.25,2.666666666666558e-06,2.2666666666667132e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_209584f1f6ac1a3c62da02f5,1.0,16,0.03,floor,preload_all,30,0.00038533333333333334,0.07059724894671177,0.029016,0.0015796666666666667,0.0625,0.0002913333333333335,0.000482,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_20c54ee070c687cec9d5fe5d,1.1,4,3e-05,floor,preload_all,30,5.999999999999524e-06,7.345429904026365e-05,3.066666666666667e-05,8.666666666666668e-06,0.25,6.666666666664083e-07,1.333333333333279e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_20d5a9cf170df31704d8b839,0.5,16,0.003,nearest,preload_all,30,0.0,0.0037673568809166043,0.002276666666666667,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_215038f5f8a5e3361a06c77d,1.0,8,0.003,floor,preload_all,30,0.00010866666666666756,0.007181387987440893,0.002993,0.000353,0.125,8.400000000000074e-05,0.00013733333333333235,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_224f5c2ca91617810def2605,1.0,1,0.003,nearest,preload_all,30,0.0007793333333333319,0.005000651025284716,0.0022823333333333333,0.0015283333333333334,1.0,0.0007093333333333304,0.0008506666666666644,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_22a829aa1a81318f06b8edf8,0.5,8,0.03,ceiling,preload_all,30,2.8666666666666685e-05,0.022243251996089872,0.014872666666666668,6.233333333333334e-05,0.125,1.9333333333333333e-05,3.8666666666666714e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_22bc099f42283d6950fc0838,0.5,4,0.0003,floor,preload_all,30,3.3333333333331974e-06,0.0004906136569002634,0.0002646666666666667,7.333333333333335e-06,0.25,6.666666666666395e-07,5.999999999999755e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2360d813674fd9794ccef122,1.0,8,0.0003,nearest,preload_all,30,2.866666666666527e-05,0.0005372540909269952,0.000264,2.8e-05,0.125,1.1333333333332641e-05,5.1999999999998343e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2421912bd4488e7a251b8a45,1.25,16,0.1,ceiling,preload_all,30,0.0011473333333333307,0.16481368752180878,0.08917566666666667,0.022644,0.0625,0.0007793166666666634,0.0015487166666666632,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_244afeba64fd11155de20b82,0.5,1,0.001,ceiling,preload_all,30,0.00021533333333333403,0.0006538622967748012,0.0003153333333333333,0.0003153333333333333,1.0,0.0001906666666666649,0.00023999999999999393,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_246a2172d5115c94c1a7534e,0.5,16,3e-05,floor,preload_all,30,0.0,5.200040001106683e-05,2.6000000000000002e-05,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_257cc8895c5a6ab8a56658f4,0.95,16,0.03,ceiling,preload_all,30,0.00024866666666666646,0.04163923657815954,0.02690666666666667,0.0012763333333333333,0.0625,0.00017600000000000046,0.00032733333333333366,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_25d8c44183aa6642f0118d71,0.95,16,0.03,floor,preload_all,30,0.00018933333333333405,0.06885838739004374,0.02901266666666667,0.0009873333333333333,0.0625,0.00013933333333333424,0.0002493333333333337,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_25f42b61c8f858a169f0a355,1.25,4,0.003,nearest,preload_all,30,0.00018999999999999944,0.006552094114898607,0.0027766666666666664,0.0008706666666666667,0.25,0.00014066666666666486,0.0002426666666666726,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_260cc2b143b31102f281daf6,0.95,4,0.03,nearest,preload_all,30,0.0011653333333333348,0.05335456655393704,0.025821,0.005268333333333333,0.25,0.0010286666666666703,0.0012980166666666693,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_26a31a0850803f0b5665d26b,0.8,4,3e-05,floor,preload_all,30,1.333333333333279e-06,5.5362632514528875e-05,2.6666666666666667e-05,3.3333333333333333e-06,0.25,0.0,3.3333333333334286e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_27f6a911589358f4d08ae0a7,0.5,16,0.001,ceiling,preload_all,30,0.0,0.0007396706768388336,0.0004926666666666666,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_286e197dfa4ceaf7e030dfc0,0.95,4,3e-05,nearest,preload_all,30,6.666666666664083e-07,4.688292960474216e-05,2.2666666666666668e-05,2.0000000000000003e-06,0.25,0.0,1.9999999999992245e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_28791d20983478f6ba45da4c,1.1,4,0.01,floor,preload_all,30,0.000414666666666665,0.024172693899752785,0.01001,0.0024063333333333337,0.25,0.0003119999999999993,0.0005226666666666657,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_289ccaee566a86753d4d99c9,0.95,1,0.1,floor,preload_all,30,0.024864666666666663,0.17697602276356633,0.09048566666666667,0.042953000000000005,1.0,0.02456131666666666,0.02516335000000001,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_28c9c09f4208e21c665c4f82,0.5,8,0.03,floor,preload_all,30,2.999999999999999e-05,0.05090899853065145,0.029229,5.366666666666667e-05,0.125,2.133333333333333e-05,3.933333333333331e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_292baa423ad82dc62a19b3c2,1.0,8,0.1,ceiling,preload_all,30,0.0012006666666666628,0.13749640103921326,0.08281566666666666,0.012570666666666667,0.125,0.0009606666666666634,0.0014546666666666642,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2996d347c4a8353442bd9b80,1.1,16,0.0001,nearest,preload_all,30,2.3999999999999946e-05,0.00022067395491338988,0.00010233333333333335,1.2e-05,0.0625,6.666666666667309e-06,4.800000000000082e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_29b816d8e0e953135ee7be42,0.95,16,1e-05,nearest,preload_all,30,1.3333333333335102e-06,1.7659051937855277e-05,8.000000000000001e-06,6.666666666666667e-07,0.0625,0.0,4.000000000000531e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_29e7cb9428db04197b65f4e1,1.1,8,3e-05,nearest,preload_all,30,7.999999999997824e-06,6.437840594239527e-05,3.0000000000000004e-05,6e-06,0.125,1.9999999999992245e-06,1.5333333333330187e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2a15f3d68caa433bf1c22641,0.8,1,3e-05,nearest,preload_all,30,6.666666666662232e-06,3.857096880415462e-05,1.866666666666667e-05,9.333333333333334e-06,1.0,3.333333333331116e-06,9.999999999995198e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2a7bc7b760965b89bae055f4,1.0,4,0.1,nearest,preload_all,30,0.003799333333333331,0.17202428858462093,0.08189466666666667,0.019126666666666667,0.25,0.003548666666666664,0.004062666666666667,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2a8315d42490d2bc1f5671fb,1.0,8,0.0003,ceiling,preload_all,30,3.599999999999946e-05,0.00040844721186253944,0.00025233333333333336,3.3333333333333335e-05,0.125,2.1333333333332464e-05,5.199999999999973e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2ad93a78d826b26dff9d14ce,0.8,8,0.0001,nearest,preload_all,30,6.666666666666395e-07,0.000167253974582186,8.8e-05,2.0000000000000003e-06,0.125,0.0,1.9999999999999186e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2b49d6e5cb6212e7e1b0bbd0,1.25,8,0.0001,floor,preload_all,30,3.466666666666433e-05,0.0002635537077123469,9.966666666666667e-05,2e-05,0.125,1.866666666666498e-05,5.4000000000000344e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2b70f61fba4a3bf309eee10b,1.1,4,0.1,floor,preload_all,30,0.004359999999999995,0.21573093867381346,0.09036366666666668,0.021317,0.25,0.004147333333333331,0.00457666666666666,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2c0b9accaee515845ffb7a60,1.25,16,0.0003,ceiling,preload_all,30,0.0002873333333333385,0.0005702151436448772,0.00031099999999999997,5.966666666666667e-05,0.0625,0.0002006500000000047,0.0003833333333333402,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2d4c7db35296deb26adf701a,1.1,16,0.01,floor,preload_all,30,0.0004980000000000003,0.025378203593641194,0.009919333333333334,0.0010946666666666667,0.0625,0.000378000000000001,0.0006213333333333339,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2d5e323c7f7c023483f93f16,1.1,4,1e-05,nearest,preload_all,30,1.3333333333337417e-06,2.5734768501790492e-05,1.0666666666666667e-05,2.0000000000000003e-06,0.25,0.0,4.000000000001225e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2e4bec0134b4ffcbf58be3ae,0.5,1,0.03,ceiling,preload_all,30,0.006727999999999995,0.020889119373383797,0.009990666666666667,0.009990666666666667,1.0,0.006540649999999989,0.006929999999999997,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2ed7ee36f68de780f36a43f2,1.0,8,0.03,floor,preload_all,30,0.0004680000000000013,0.06972287576019373,0.029248666666666666,0.0031676666666666667,0.125,0.00033933333333333455,0.0006066666666666688,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2eee40d3f8747c4ad05a254e,0.8,16,0.001,ceiling,preload_all,30,1.999999999999976e-06,0.001158830148905079,0.0007893333333333333,4.000000000000001e-06,0.0625,0.0,4.000000000000011e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2f012eae44ae73c41321e4fc,1.1,8,0.0001,nearest,preload_all,30,1.933333333333509e-05,0.0002069591416553722,9.4e-05,1.6666666666666667e-05,0.125,8.00000000000245e-06,3.2666666666666955e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2f8b2b703853a012fb8ae08e,1.25,8,0.001,floor,preload_all,30,0.0001766666666666657,0.002759309246712424,0.0010733333333333333,0.0002536666666666667,0.125,0.00012333333333332993,0.00024333333333333246,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2fb9515397c2e26a94a68d55,1.0,8,1e-05,ceiling,preload_all,30,6.666666666664083e-07,1.4113923830037042e-05,8.666666666666668e-06,1.3333333333333334e-06,0.125,0.0,1.9999999999992245e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2fd933180f6a25869a12c7e8,1.25,1,0.001,ceiling,preload_all,30,0.00024999999999999095,0.0015684574738457553,0.0005383333333333334,0.0005383333333333334,1.0,0.00021466666666665932,0.00028799999999999567,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2fd9454c4664a1ce2df15d4e,1.1,1,1e-05,floor,preload_all,30,4.0000000000003e-06,2.8910304801025378e-05,1.2666666666666667e-05,6.666666666666667e-06,1.0,1.3333333333346669e-06,7.333333333325956e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_310555168bffc0d95c1ec0f7,0.95,1,0.003,ceiling,preload_all,30,0.0006973333333333405,0.003691934473100103,0.0014103333333333333,0.0014103333333333333,1.0,0.0006480000000000097,0.0007500000000000062,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_314021809dd2c75443c8e591,0.8,1,0.01,nearest,preload_all,30,0.0024040000000000042,0.014200719278571706,0.007144666666666666,0.004404000000000001,1.0,0.002305999999999997,0.002506666666666672,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_31805a40138a224bb90f88e5,1.1,8,3e-05,ceiling,preload_all,30,8.666666666667007e-06,5.21209640785043e-05,3.066666666666667e-05,6.666666666666667e-06,0.125,3.3333333333338915e-06,1.4666666666668382e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_31824ad9ae8c10a978238b7d,0.95,4,0.0003,floor,preload_all,30,3.0666666666664026e-05,0.000696730536626442,0.000294,5.6e-05,0.25,1.9333333333328614e-05,4.466666666666138e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_31dd3b0f55f9f034aa8c1e04,0.5,4,0.01,ceiling,preload_all,30,0.00015799999999999959,0.0073797206463676775,0.004742,0.00031033333333333336,0.25,0.00013799999999999888,0.00017933333333333378,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_322e248aa44b2511013094f4,0.95,8,0.1,ceiling,preload_all,30,0.0011333333333333325,0.13126463606236263,0.080673,0.010014,0.125,0.0008993333333333325,0.001381333333333333,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_324042ccae6ae14584618557,1.1,1,0.0003,nearest,preload_all,30,7.733333333333295e-05,0.0005564926885427686,0.000234,0.00014933333333333332,1.0,5.9999999999997095e-05,9.599999999999979e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_32b62907f542c1000e43c9a4,1.25,4,0.01,floor,preload_all,30,0.0003526666666666678,0.02566655720050791,0.009922666666666666,0.0028956666666666666,0.25,0.0002633333333333339,0.0004480000000000003,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_32b7ade2f54db1bf0b21d064,0.95,16,0.001,nearest,preload_all,30,2.4666666666667512e-05,0.0018832996310324225,0.000954,4.0666666666666675e-05,0.0625,1.4666666666666995e-05,3.733333333333459e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_342c488f7097ae3c3bd97e91,0.95,1,0.01,ceiling,preload_all,30,0.002500666666666664,0.012600344265997333,0.004827,0.004827,1.0,0.0023933333333333324,0.002611333333333334,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_344c29c3bd48fd26a8dcab14,1.0,16,0.01,ceiling,preload_all,30,0.0002306666666666663,0.014733068871712145,0.009321,0.0006096666666666667,0.0625,0.00016000000000000042,0.0003073333333333326,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_344d5c6d7e4076e09c8ddb80,0.95,4,1e-05,floor,preload_all,30,2.000000000002e-06,2.4907355970480063e-05,1.0666666666666667e-05,2.666666666666667e-06,0.25,0.0,4.6666666666713335e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3489a76738bde5ebf0b83035,1.1,8,0.1,nearest,preload_all,30,0.0014173333333333342,0.18664214476638913,0.08701266666666667,0.014969333333333333,0.125,0.0011820000000000005,0.001662683333333337,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_349d4b873bcf04744855a41d,1.0,4,0.01,floor,preload_all,30,0.00028866666666666483,0.02301405621263215,0.009778666666666666,0.0018956666666666668,0.25,0.00023333333333333263,0.0003446666666666644,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3529c589a10317be39b3dfa6,0.5,1,0.01,ceiling,preload_all,30,0.002249333333333331,0.006863671055801021,0.0032696666666666664,0.0032696666666666664,1.0,0.0021559999999999986,0.002342683333333337,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_357a2089fb0dfca29482b1c1,0.8,16,0.1,floor,preload_all,30,0.00012333333333333334,0.19510944071747435,0.09137133333333333,0.0003716666666666667,0.0625,9.666666666666671e-05,0.00015199999999999995,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_35ba56a5c5ee3822ea9390bb,0.95,8,0.1,floor,preload_all,30,0.0013039999999999992,0.20886615914942838,0.09091533333333332,0.0073156666666666665,0.125,0.0011379999999999988,0.0014626666666666644,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3695264595eb0e756ee1ce84,0.5,8,3e-05,nearest,preload_all,30,0.0,4.070595244582528e-05,2.2e-05,0.0,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_370e06800e05c61ee9e7914c,0.5,8,3e-05,floor,preload_all,30,0.0,5.13839979782981e-05,3.066666666666667e-05,0.0,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_380f3f387485c66e9f2d5ec2,0.5,16,1e-05,ceiling,preload_all,30,0.0,1.0000053336266668e-05,6.666666666666667e-06,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_385e9b69b598c9782f9b1704,0.5,16,0.001,floor,preload_all,30,0.0,0.0017356779970827694,0.0009986666666666666,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_387e42202e7710c21b14d8a3,0.95,8,0.01,ceiling,preload_all,30,0.00021666666666666733,0.01382368278274926,0.008488333333333332,0.000954,0.125,0.00015800000000000118,0.00028133333333333434,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3916a6f6e50cffdc4183a2b9,0.5,1,3e-05,floor,preload_all,30,4.0000000000003e-06,4.561670474721505e-05,3.1333333333333334e-05,6.666666666666667e-06,1.0,1.333333333330966e-06,7.999999999996898e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_393999da5cd5fd80d30ff1a3,1.25,8,0.0001,nearest,preload_all,30,4.7333333333334414e-05,0.00020213540726321216,8.8e-05,2.8e-05,0.125,2.8000000000002097e-05,6.933333333332959e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_39a716399a2bd9c26696e22b,1.0,1,1e-05,floor,preload_all,30,2.6666666666693337e-06,2.044466666157284e-05,1.0666666666666667e-05,4.666666666666667e-06,1.0,0.0,6.0000000000060005e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_39eedf6f89552715d1f5c2de,0.95,8,3e-05,ceiling,preload_all,30,1.333333333333279e-06,4.396723091806496e-05,2.6666666666666667e-05,4.666666666666667e-06,0.125,0.0,3.3333333333334286e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3aa47401a45009de51a831d0,0.95,16,0.003,nearest,preload_all,30,5.666666666666713e-05,0.00569581727069868,0.002928,0.00010266666666666668,0.0625,4.133333333333396e-05,7.266666666666694e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3b919df19620aaf38ef4e42d,1.0,16,0.01,nearest,preload_all,30,0.00017000000000000047,0.019418285855629967,0.009548000000000001,0.0005343333333333333,0.0625,0.00011733333333333502,0.00022999999999999987,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3b959733a89771beffc2511e,1.0,16,0.03,nearest,preload_all,30,0.00047466666666666745,0.057610976144840814,0.028315333333333335,0.001717,0.0625,0.0003873333333333347,0.0005593500000000014,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3bb15d38107ce3cd35a8548f,1.1,4,1e-05,floor,preload_all,30,3.3333333333338915e-06,2.4228831547924145e-05,8.666666666666668e-06,4.000000000000001e-06,0.25,0.0,7.333333333335116e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3c3ff51774332483b922b392,1.25,8,0.001,nearest,preload_all,30,0.00021399999999999753,0.0021981850747984488,0.0009866666666666667,0.000236,0.125,0.00016133333333333185,0.00026800000000000066,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3c6ad5376369480c3f46b0c7,0.5,1,0.0003,nearest,preload_all,30,7.133333333333435e-05,0.0003377013708582112,0.00020533333333333333,9.733333333333335e-05,1.0,5.733333333333886e-05,8.533333333333545e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3d23ae1bb4566925320f4cf8,1.25,8,0.1,floor,preload_all,30,0.001556000000000001,0.23349918692116947,0.08955099999999999,0.019405666666666665,0.125,0.0011820000000000005,0.001943350000000003,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3d2c908463b7fbf3e84a3e9d,1.0,1,0.03,nearest,preload_all,30,0.0073306666666666746,0.04876794228599068,0.021859,0.014438333333333333,1.0,0.007152000000000012,0.007508683333333346,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3d4f44832b3758c89ad37c14,1.25,16,0.1,floor,preload_all,30,0.001293999999999999,0.23543439611547695,0.089528,0.015871,0.0625,0.0010066499999999965,0.0016166833333333308,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3e12bc8e15e177128b7e7100,1.25,4,0.1,ceiling,preload_all,30,0.0031259999999999973,0.16219209338670787,0.08023366666666668,0.02964766666666667,0.25,0.002806000000000003,0.0034333333333333308,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3e26c5b8a95acfd99331b1db,0.95,8,0.0001,ceiling,preload_all,30,8.666666666667007e-06,0.00013329318174625993,7.533333333333334e-05,7.333333333333335e-06,0.125,2.6666666666660955e-06,1.666666666666807e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3e6611b382b3f807418f6780,0.5,8,0.003,ceiling,preload_all,30,1.9999999999999834e-06,0.002212846619685752,0.0014733333333333334,5.333333333333334e-06,0.125,0.0,3.9999999999999964e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3eb5efff9c68e41dcfc32e7c,1.0,8,0.03,nearest,preload_all,30,0.0004459999999999996,0.056327115050263936,0.027238666666666668,0.0033069999999999996,0.125,0.0003366666666666671,0.0005606666666666658,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3eca888c9d36049444fdf405,0.5,4,0.0003,nearest,preload_all,30,7.333333333333266e-06,0.0003686381012891995,0.00021533333333333333,9.333333333333334e-06,0.25,3.3333333333331974e-06,1.1999999999999743e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3edab756866ab30084b8a622,1.25,4,0.01,nearest,preload_all,30,0.000416666666666667,0.021629861621095658,0.009289333333333333,0.0029879999999999998,0.25,0.00031933333333333445,0.0005160000000000035,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3f1a8e2ea2693aa220ffba8f,1.0,8,3e-05,nearest,preload_all,30,1.5333333333333402e-05,6.141771470912956e-05,3.1333333333333334e-05,6e-06,0.125,1.3333333333337417e-06,3.599999999999947e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_3f8a04772ce19a708ba29db9,0.8,8,3e-05,ceiling,preload_all,30,6.666666666666395e-07,3.603212386557662e-05,2.4e-05,1.3333333333333334e-06,0.125,0.0,1.9999999999999186e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_407f50a42f01ff312021cc8a,0.5,4,3e-05,floor,preload_all,30,0.0,5.3536189604076746e-05,2.866666666666667e-05,0.0,0.25,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_409c28f754febc30820b7894,0.8,16,0.0003,ceiling,preload_all,30,1.3333333333333368e-06,0.00034371574574366184,0.00024266666666666667,2.0000000000000003e-06,0.0625,0.0,3.3333333333333422e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_41327174ea044f29dbd90968,1.1,1,0.03,floor,preload_all,30,0.007611333333333336,0.061223688979658776,0.029067666666666665,0.015257,1.0,0.00737931666666666,0.007842016666666675,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_418cbbc2d2eb32c62f85e991,0.95,16,0.003,floor,preload_all,30,4.999999999999889e-05,0.007029955661919372,0.002977333333333333,0.00011133333333333333,0.0625,3.599999999999877e-05,6.59999999999987e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_41cbbcb991a055a26120c39b,0.5,8,1e-05,ceiling,preload_all,30,0.0,6.0057391050036454e-06,4.000000000000001e-06,0.0,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4253b87b4e112ec1629bf546,0.8,8,0.001,ceiling,preload_all,30,2.533333333333346e-05,0.0011486980940785703,0.0007203333333333334,4.4e-05,0.125,1.4666666666666995e-05,3.73333333333332e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4285ddd88e3056354e33b9e6,0.5,1,1e-05,nearest,preload_all,30,6.666666666673334e-07,1.040507026351989e-05,6.666666666666667e-06,2.0000000000000003e-06,1.0,0.0,2.000000000002e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4290bf3899890c5ea627b861,1.1,4,0.1,ceiling,preload_all,30,0.0034106666666666664,0.14635814709890785,0.07742366666666665,0.024185,0.25,0.0030526499999999905,0.0037953333333333285,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_42fd1dd3a192a95c3ad85c57,1.25,1,1e-05,nearest,preload_all,30,5.333333333334967e-06,1.846590424976968e-05,6.666666666666667e-06,5.333333333333334e-06,1.0,2.666666666661932e-06,8.666666666667933e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_433560118de4b0048ffd0130,1.25,8,0.03,floor,preload_all,30,0.0007679999999999974,0.07651999234409959,0.028918666666666665,0.006517333333333333,0.125,0.000563999999999996,0.000997349999999998,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_43a380d9d44b80a931cc300b,0.5,4,0.1,ceiling,preload_all,30,0.0016280000000000005,0.07201554975831312,0.046994,0.003336333333333333,0.25,0.0015286666666666673,0.0017286666666666672,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_43cea749104df11d3114a868,0.8,16,0.1,nearest,preload_all,30,0.00010933333333333324,0.15592161427231097,0.08221266666666667,0.0005556666666666667,0.0625,8.733333333333324e-05,0.0001313333333333333,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4496f3591422d87720ebddf0,0.95,16,1e-05,ceiling,preload_all,30,0.0,1.3584327878871942e-05,7.333333333333334e-06,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_44d57ae071cb4f6381321fc2,0.8,16,0.003,nearest,preload_all,30,6.666666666666656e-06,0.005063224350207791,0.0027103333333333333,2.0333333333333337e-05,0.0625,2.6666666666666736e-06,1.1333333333333305e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_44fe629651c666bad33350b2,1.0,4,0.003,ceiling,preload_all,30,0.00018333333333333534,0.0043834354844822405,0.002421,0.0006103333333333333,0.25,0.00014400000000000057,0.00022533333333333574,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_455aa0b38963592bfcea9060,1.1,16,0.1,nearest,preload_all,30,0.0008213333333333336,0.18855862283243632,0.08911333333333334,0.010578333333333334,0.0625,0.0006266666666666675,0.001028016666666668,mean of workload-paired AF/DF estimates,workload replication
