rho,capacity,delta,quantizer,policy,max_absolute_error,max_relative_error,exceeds_5_percent,exceeds_10_percent,exceeds_25_percent
1.0,4,0.01,ceiling,departure_first,0.0018400000000000083,0.009118842303498902,False,False,False
1.0,4,0.01,floor,arrival_first,0.0020399999999999863,0.01006512729425689,False,False,False
1.0,4,0.01,floor,departure_first,0.002679999999999988,0.01322281428853359,False,False,False
1.0,4,0.01,nearest,arrival_first,0.0005799999999999972,0.0028732785098583035,False,False,False
1.0,4,0.01,nearest,departure_first,0.0009399999999999964,0.0046378527728438744,False,False,False
1.0,4,0.1,ceiling,arrival_first,0.018020000000000008,0.09190126478988173,True,False,False
1.0,4,0.1,ceiling,departure_first,0.014100000000000001,0.07190942472460221,True,False,False
1.0,4,0.1,floor,arrival_first,0.01236000000000001,0.061811505507955895,True,False,False
1.0,4,0.1,floor,departure_first,0.017559999999999992,0.0872763419483101,True,False,False
1.0,4,0.1,nearest,arrival_first,0.002799999999999997,0.014122868959951565,False,False,False
1.0,4,0.1,nearest,departure_first,0.003119999999999984,0.015474655292133637,False,False,False
1.0,8,0.001,ceiling,arrival_first,0.0010799999999999976,0.009742016958325795,False,False,False
1.0,8,0.001,ceiling,departure_first,0.0010199999999999931,0.00920079379397432,False,False,False
1.0,8,0.001,floor,arrival_first,0.0007800000000000029,0.006897771489211204,False,False,False
1.0,8,0.001,floor,departure_first,0.0007000000000000062,0.006190307746728034,False,False,False
1.0,8,0.001,nearest,arrival_first,0.0001799999999999996,0.0015917934205871914,False,False,False
1.0,8,0.001,nearest,departure_first,0.0002400000000000041,0.0022164758034725167,False,False,False
1.0,8,0.01,ceiling,arrival_first,0.0033200000000000035,0.02994768176077939,False,False,False
1.0,8,0.01,ceiling,departure_first,0.0030000000000000027,0.027061158217571737,False,False,False
1.0,8,0.01,floor,arrival_first,0.0025000000000000022,0.02402460119162024,False,False,False
1.0,8,0.01,floor,departure_first,0.0026400000000000035,0.023346303501945557,False,False,False
1.0,8,0.01,nearest,arrival_first,0.0005799999999999972,0.005395348837209276,False,False,False
1.0,8,0.01,nearest,departure_first,0.0004600000000000021,0.004210911753936306,False,False,False
1.0,8,0.1,ceiling,arrival_first,0.022000000000000006,0.19826808587407554,True,True,False
1.0,8,0.1,ceiling,departure_first,0.02098,0.19142802229482997,True,True,False
1.0,8,0.1,floor,arrival_first,0.017320000000000002,0.1599077455314242,True,True,False
1.0,8,0.1,floor,departure_first,0.019059999999999994,0.1766288679607918,True,True,False
1.0,8,0.1,nearest,arrival_first,0.0013200000000000017,0.012684989429175493,False,False,False
1.0,8,0.1,nearest,departure_first,0.00204,0.018976744186046512,False,False,False
1.0,16,0.001,ceiling,arrival_first,0.0010399999999999993,0.01813110181311017,False,False,False
1.0,16,0.001,ceiling,departure_first,0.0011999999999999997,0.020920502092050205,False,False,False
1.0,16,0.001,floor,arrival_first,0.00102,0.01680949241924852,False,False,False
1.0,16,0.001,floor,departure_first,0.0010399999999999993,0.019854906452844583,False,False,False
1.0,16,0.001,nearest,arrival_first,0.00041999999999999676,0.007104194857916048,False,False,False
1.0,16,0.001,nearest,departure_first,0.00018000000000000654,0.00343642611683848,False,False,False
1.0,16,0.01,ceiling,arrival_first,0.0036800000000000027,0.06254248810333111,True,False,False
1.0,16,0.01,ceiling,departure_first,0.003359999999999995,0.05710401087695436,True,False,False
1.0,16,0.01,floor,arrival_first,0.0039000000000000007,0.06799163179916319,True,False,False
1.0,16,0.01,floor,departure_first,0.0039000000000000007,0.06799163179916319,True,False,False
1.0,16,0.01,nearest,arrival_first,0.0008400000000000005,0.014603616133518784,False,False,False
1.0,16,0.01,nearest,departure_first,0.0010599999999999984,0.01792963464140728,False,False,False
1.0,16,0.1,ceiling,arrival_first,0.02609999999999999,0.44999999999999996,True,True,True
1.0,16,0.1,ceiling,departure_first,0.025659999999999995,0.4505536464299351,True,True,True
1.0,16,0.1,floor,arrival_first,0.01926,0.3409822866344606,True,True,True
1.0,16,0.1,floor,departure_first,0.01926,0.34631147540983614,True,True,True
1.0,16,0.1,nearest,arrival_first,0.00102,0.019473081328751432,False,False,False
1.0,16,0.1,nearest,departure_first,0.0012599999999999972,0.021290976681311205,False,False,False
1.1,4,0.001,ceiling,arrival_first,0.0010000000000000009,0.0041431885979449825,False,False,False
1.1,4,0.001,ceiling,departure_first,0.0009399999999999964,0.003894597282068265,False,False,False
1.1,4,0.001,floor,arrival_first,0.0005399999999999849,0.002216930782494396,False,False,False
1.1,4,0.001,floor,departure_first,0.0006799999999999862,0.002791690614992964,False,False,False
1.1,4,0.001,nearest,arrival_first,0.00030000000000002247,0.0012470901230462036,False,False,False
1.1,4,0.001,nearest,departure_first,0.00031999999999998696,0.00133166874739903,False,False,False
1.1,4,0.01,ceiling,arrival_first,0.0028800000000000214,0.011760862463247392,False,False,False
1.1,4,0.01,ceiling,departure_first,0.002040000000000014,0.008330610911466899,False,False,False
1.1,4,0.01,floor,arrival_first,0.002939999999999998,0.012059064807219026,False,False,False
1.1,4,0.01,floor,departure_first,0.0036599999999999966,0.015025864192462423,False,False,False
1.1,4,0.01,nearest,arrival_first,0.0008599999999999997,0.0035631421942326803,False,False,False
1.1,4,0.01,nearest,departure_first,0.0013199999999999878,0.005419164134986402,False,False,False
1.1,4,0.1,ceiling,arrival_first,0.020800000000000013,0.08617832283725561,True,False,False
1.1,4,0.1,ceiling,departure_first,0.01594000000000001,0.06679035250463819,True,False,False
1.1,4,0.1,floor,arrival_first,0.015139999999999987,0.06329329585143532,True,False,False
1.1,4,0.1,floor,departure_first,0.019699999999999995,0.0833972229321066,True,False,False
1.1,4,0.1,nearest,arrival_first,0.003039999999999987,0.012713282034125072,False,False,False
1.1,4,0.1,nearest,departure_first,0.003939999999999999,0.01625278442372741,False,False,False
1.1,8,0.001,ceiling,arrival_first,0.0011800000000000144,0.007821821556410011,False,False,False
1.1,8,0.001,ceiling,departure_first,0.0012600000000000111,0.008352114543285239,False,False,False
1.1,8,0.001,floor,arrival_first,0.001579999999999998,0.010516506922257708,False,False,False
1.1,8,0.001,floor,departure_first,0.001579999999999998,0.010516506922257708,False,False,False
1.1,8,0.001,nearest,arrival_first,0.00040000000000001146,0.0024557321959415243,False,False,False
1.1,8,0.001,nearest,departure_first,0.0005199999999999927,0.003089720736779517,False,False,False
1.1,8,0.01,ceiling,arrival_first,0.003820000000000018,0.023545364891518848,False,False,False
1.1,8,0.01,ceiling,departure_first,0.0036800000000000166,0.022682445759368938,False,False,False
1.1,8,0.01,floor,arrival_first,0.0035399999999999876,0.02318878553648623,False,False,False
1.1,8,0.01,floor,departure_first,0.00381999999999999,0.02502292676536087,False,False,False
1.1,8,0.01,nearest,arrival_first,0.0007199999999999984,0.0045143815297304666,False,False,False
1.1,8,0.01,nearest,departure_first,0.0008200000000000152,0.0050542406311638016,False,False,False
1.1,8,0.1,ceiling,arrival_first,0.0267,0.1698615548455803,True,True,False
1.1,8,0.1,ceiling,departure_first,0.024880000000000013,0.15988333554288747,True,True,False
1.1,8,0.1,floor,arrival_first,0.022799999999999987,0.14935150006550496,True,True,False
1.1,8,0.1,floor,departure_first,0.0247,0.15424003996503058,True,True,False
1.1,8,0.1,nearest,arrival_first,0.0020999999999999908,0.013489208633093466,False,False,False
1.1,8,0.1,nearest,departure_first,0.0024399999999999977,0.014952812844711349,False,False,False
1.1,16,0.001,ceiling,arrival_first,0.002599999999999991,0.022815022815022738,False,False,False
1.1,16,0.001,ceiling,departure_first,0.002239999999999992,0.019656019656019586,False,False,False
1.1,16,0.001,floor,arrival_first,0.0025000000000000022,0.023020257826887682,False,False,False
1.1,16,0.001,floor,departure_first,0.0025200000000000083,0.02320441988950284,False,False,False
1.1,16,0.001,nearest,arrival_first,0.0012799999999999895,0.011548177553229786,False,False,False
1.1,16,0.001,nearest,departure_first,0.0007999999999999952,0.006647831145088874,False,False,False
1.1,16,0.01,ceiling,arrival_first,0.005699999999999997,0.05180876204326483,True,False,False
1.1,16,0.01,ceiling,departure_first,0.004339999999999997,0.03944737320487181,False,False,False
1.1,16,0.01,floor,arrival_first,0.005379999999999996,0.04582679909391869,False,False,False
1.1,16,0.01,floor,departure_first,0.005399999999999988,0.04704652378463137,False,False,False
1.1,16,0.01,nearest,arrival_first,0.0019600000000000034,0.017366648945596343,False,False,False
1.1,16,0.01,nearest,departure_first,0.0012800000000000034,0.01106118216384379,False,False,False
1.1,16,0.1,ceiling,arrival_first,0.03545999999999999,0.335196646037133,True,True,True
1.1,16,0.1,ceiling,departure_first,0.036500000000000005,0.3317578622068715,True,True,True
1.1,16,0.1,floor,arrival_first,0.032420000000000004,0.28015900449360526,True,True,True
1.1,16,0.1,floor,departure_first,0.03166000000000001,0.27417582417582426,True,True,True
1.1,16,0.1,nearest,arrival_first,0.002579999999999999,0.02196866485013623,False,False,False
1.1,16,0.1,nearest,departure_first,0.0028799999999999937,0.026177058716596924,False,False,False
