rho,capacity,delta,quantizer,policy,max_absolute_error,max_relative_error,exceeds_5_percent,exceeds_10_percent,exceeds_25_percent
1.25,32,0.001,floor,arrival_first,0.003239999999999993,0.016475134750330484,False,False,False
1.25,32,0.001,floor,departure_first,0.0035600000000000076,0.017812468728109713,False,False,False
1.25,32,0.001,floor,exact_within_tick,0.0034200000000000064,0.01711197838486944,False,False,False
1.25,32,0.001,floor,insertion_order,0.003239999999999993,0.016475134750330484,False,False,False
1.25,32,0.01,floor,arrival_first,0.007560000000000011,0.037826478534974534,False,False,False
1.25,32,0.01,floor,departure_first,0.006840000000000013,0.03422395676973888,False,False,False
1.25,32,0.01,floor,exact_within_tick,0.0068999999999999895,0.03391329991153047,False,False,False
1.25,32,0.01,floor,insertion_order,0.007560000000000011,0.037826478534974534,False,False,False
1.25,32,0.03,floor,arrival_first,0.014920000000000017,0.07454781652843018,True,False,False
1.25,32,0.03,floor,departure_first,0.015740000000000004,0.0786449485360248,True,False,False
1.25,32,0.03,floor,exact_within_tick,0.013920000000000016,0.06961392278455684,True,False,False
1.25,32,0.03,floor,insertion_order,0.014920000000000017,0.07454781652843018,True,False,False
1.25,32,0.1,floor,arrival_first,0.04498000000000002,0.22505754027819483,True,True,False
1.25,32,0.1,floor,departure_first,0.044280000000000014,0.22155508856199346,True,True,False
1.25,32,0.1,floor,exact_within_tick,0.04474,0.22385669968978283,True,True,False
1.25,32,0.1,floor,insertion_order,0.04498000000000002,0.22505754027819483,True,True,False
