rho,capacity,delta,quantizer,policy,n,mean_packet_loss,sd_packet_loss,mean_throughput,mean_waiting_time,mean_collision_rate,mean_critical_rate,se_packet_loss,ci95_low_packet_loss,ci95_high_packet_loss
0.5,16,0.03,floor,exact_within_tick,20,1.1e-05,3.401238164644102e-05,0.5004716686482802,0.9701954104365328,0.04679522823052722,0.0,7.605399743810833e-06,-3.9065834978692334e-06,2.5906583497869233e-05
0.5,16,0.03,floor,insertion_order,20,1.1e-05,3.4012381646441025e-05,0.5004716686482802,0.9701954104365328,0.04679522823052722,0.0,7.605399743810835e-06,-3.906583497869235e-06,2.5906583497869236e-05
0.5,16,0.1,floor,arrival_first,20,9e-06,2.789076436460832e-05,0.5004726465310874,0.9067763525389643,0.14463741039643943,1.0000000000000002e-06,6.236564506369293e-06,-3.2236664324838146e-06,2.1223666432483813e-05
0.5,16,0.1,floor,departure_first,20,8.000000000000001e-06,2.46234804500437e-05,0.5004731475541765,0.9067990267381386,0.14463734431665284,1.0000000000000002e-06,5.5059776128934825e-06,-2.7917161212712244e-06,1.8791716121271227e-05
0.5,16,0.1,floor,exact_within_tick,20,9e-06,2.789076436460832e-05,0.5004726465310874,0.9067763525389643,0.14463741039643943,1.0000000000000002e-06,6.236564506369293e-06,-3.2236664324838146e-06,2.1223666432483813e-05
0.5,16,0.1,floor,insertion_order,20,9e-06,2.789076436460832e-05,0.5004726465310874,0.9067763525389643,0.14463741039643943,1.0000000000000002e-06,6.236564506369293e-06,-3.2236664324838146e-06,2.1223666432483813e-05
0.5,32,0.0001,floor,arrival_first,20,0.0,0.0,0.5005132687979982,0.9953054125000016,0.00015545454545454546,0.0,0.0,0.0,0.0
0.5,32,0.0001,floor,departure_first,20,0.0,0.0,0.5005132687979982,0.9953054125000016,0.00015545454545454546,0.0,0.0,0.0,0.0
0.5,32,0.0001,floor,exact_within_tick,20,0.0,0.0,0.5005132687979982,0.9953054125000016,0.00015545454545454546,0.0,0.0,0.0,0.0
0.5,32,0.0001,floor,insertion_order,20,0.0,0.0,0.5005132687979982,0.9953054125000016,0.00015545454545454546,0.0,0.0,0.0,0.0
0.5,32,0.001,floor,arrival_first,20,0.0,0.0,0.5005132694560454,0.9944139290000036,0.0016277272727272727,0.0,0.0,0.0,0.0
0.5,32,0.001,floor,departure_first,20,0.0,0.0,0.5005132694560454,0.9944139290000036,0.0016277272727272727,0.0,0.0,0.0,0.0
