rho,capacity,quantizer,policy,arrival_scheduling_mode,n,mean_slope,sd_slope,median_slope,q25_slope,q75_slope,bootstrap_ci95_low,bootstrap_ci95_high
0.8,8,ceiling,departure_first,schedule_next_after_transition,30,0.9685994676800856,0.11272141705261586,0.9566909475629934,0.8789758662562779,1.0586426826094417,0.9300929979473869,1.0086777847692623
0.8,8,floor,arrival_first,preload_all,30,0.9779415952555492,0.09400583290529572,0.9869743510805806,0.9045543428704327,1.0232951660514593,0.9454716326862525,1.011468044910938
0.8,8,floor,arrival_first,schedule_next_after_transition,30,0.9779415952555492,0.09400583290529572,0.9869743510805806,0.9045543428704327,1.0232951660514593,0.9454716326862525,1.011468044910938
0.8,8,floor,departure_first,preload_all,30,0.9780369169179058,0.0939675128058011,0.9871925453059125,0.9045511711086853,1.0229061495849896,0.9456193466030388,1.0115653794573312
0.8,8,floor,departure_first,schedule_next_after_transition,30,0.9780369169179058,0.0939675128058011,0.9871925453059125,0.9045511711086853,1.0229061495849896,0.9456193466030388,1.0115653794573312
0.8,8,nearest,arrival_first,preload_all,30,0.9707807942216393,0.11811433165028022,0.962536257548404,0.8996417124667666,1.0119767115084923,0.9296789054270698,1.011994067254691
0.8,8,nearest,arrival_first,schedule_next_after_transition,30,0.9707807942216393,0.11811433165028022,0.962536257548404,0.8996417124667666,1.0119767115084923,0.9296789054270698,1.011994067254691
0.8,8,nearest,departure_first,preload_all,30,0.9707528431937872,0.1180513391094301,0.9621968520537718,0.8996408253905117,1.0119713160827237,0.9296918003149517,1.0119498806277154
0.8,8,nearest,departure_first,schedule_next_after_transition,30,0.9707528431937872,0.1180513391094301,0.9621968520537718,0.8996408253905117,1.0119713160827237,0.9296918003149517,1.0119498806277154
0.8,16,ceiling,arrival_first,preload_all,30,0.9444238851905299,0.12416281467654829,0.9222399735713769,0.8487484500834738,1.013759688017599,0.9011416589271204,0.9900328454751344
0.8,16,ceiling,arrival_first,schedule_next_after_transition,30,0.9444238851905299,0.12416281467654829,0.9222399735713769,0.8487484500834738,1.013759688017599,0.9011416589271204,0.9900328454751344
0.8,16,ceiling,departure_first,preload_all,30,0.9444754285973744,0.12423582446031774,0.9222418381324964,0.8487484500834738,1.0147972800758174,0.9012108377046191,0.9901651127761917
0.8,16,ceiling,departure_first,schedule_next_after_transition,30,0.9444754285973744,0.12423582446031774,0.9222418381324964,0.8487484500834738,1.0147972800758174,0.9012108377046191,0.9901651127761917
0.8,16,floor,arrival_first,preload_all,30,0.9758834014411444,0.08431806496859647,0.9925264901604266,0.9126730386888465,1.0324092353045238,0.9459785725571226,1.0050960084543648
0.8,16,floor,arrival_first,schedule_next_after_transition,30,0.9758834014411444,0.08431806496859647,0.9925264901604266,0.9126730386888465,1.0324092353045238,0.9459785725571226,1.0050960084543648
0.8,16,floor,departure_first,preload_all,30,0.9758907829015833,0.08432285564297708,0.9925258687834382,0.9126728150713458,1.0324092951502037,0.9459286977122423,1.0050957180849476
0.8,16,floor,departure_first,schedule_next_after_transition,30,0.9758907829015833,0.08432285564297708,0.9925258687834382,0.9126728150713458,1.0324092951502037,0.9459286977122423,1.0050957180849476
0.8,16,nearest,arrival_first,preload_all,30,0.9876441238188136,0.09458661033443819,0.9801700605361898,0.9326082495648531,1.0542821689873993,0.9547125007183369,1.0206545341730968
