analysis_configuration_id,rho,capacity,delta,quantizer,arrival_scheduling_mode,n_workloads,absolute_policy_gap,total_collision_rate,mixed_collision_rate,critical_collision_rate,inverse_capacity,policy_gap_bootstrap_ci95_low,policy_gap_bootstrap_ci95_high,aggregation,bootstrap_unit
analysis_configuration_0058e7839025a90e454b914b,1.25,8,0.0003,ceiling,schedule_next_after_transition,30,0.00010399999999999947,0.0005614428142653972,0.00030300000000000005,8.1e-05,0.125,7.199999999999889e-05,0.0001386666666666675,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_015ffe75d203a9eb45a8b46c,0.5,16,0.01,nearest,schedule_next_after_transition,30,0.0,0.012480076786332846,0.00748,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_01de87da3dc9c9fb9d7c626e,0.5,1,0.001,ceiling,schedule_next_after_transition,30,0.00021533333333333403,0.0006538622967748012,0.0003153333333333333,0.0003153333333333333,1.0,0.0001906666666666667,0.00023999999999999946,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_030b98f367a30ff00472fdd8,1.0,1,0.003,floor,schedule_next_after_transition,30,0.000767333333333331,0.006025327641935006,0.0030429999999999997,0.001506,1.0,0.0007073333333333339,0.0008260000000000045,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_05bd1579675047637e20428a,0.5,8,0.001,floor,schedule_next_after_transition,30,6.666666666666684e-07,0.0017213489804440904,0.0010113333333333333,2.0000000000000003e-06,0.125,0.0,2.0000000000000054e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_05dbe4ac14bf3bd1d20599dd,1.0,16,0.03,ceiling,schedule_next_after_transition,30,0.0002826666666666686,0.04367093927279123,0.027725666666666666,0.0019863333333333334,0.0625,0.00021198333333333468,0.00035866666666666827,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_05ff6fc91682263e7422f564,1.0,1,0.0001,floor,schedule_next_after_transition,30,2.9333333333336765e-05,0.00020087296715655474,9.933333333333334e-05,5.066666666666667e-05,1.0,2.1333333333332464e-05,3.8666666666664675e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_06457805ed17be7e1f11ef30,1.25,1,0.0001,nearest,schedule_next_after_transition,30,3.99999999999993e-05,0.00019664814947734178,8.466666666666667e-05,6.466666666666668e-05,1.0,2.9999999999996697e-05,5.066666666666923e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_06beb15d4adefc83cecbf5d0,1.0,4,0.001,nearest,schedule_next_after_transition,30,7.266666666666532e-05,0.001931659922214525,0.0009163333333333333,0.00020066666666666667,0.25,5.266666666666753e-05,9.533333333332876e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_06c6adf2957729b4cb05e680,0.95,8,0.003,ceiling,schedule_next_after_transition,30,0.00010333333333333306,0.00414877578720133,0.002541,0.00026,0.125,7.4e-05,0.00013599999999999954,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0979ed30cccaf3fea48534d6,1.1,1,0.001,nearest,schedule_next_after_transition,30,0.00025533333333332964,0.0018388916924851988,0.0007740000000000001,0.0005146666666666666,1.0,0.00022199999999999626,0.000289999999999994,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_098200fba0ca402e844e5d92,1.25,16,0.01,floor,schedule_next_after_transition,30,0.0010960000000000017,0.026559521643508104,0.009936666666666667,0.002020333333333333,0.0625,0.000816666666666672,0.001390683333333337,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_09bd1a9478acfb7006381ec8,0.8,8,0.003,floor,schedule_next_after_transition,30,3.533333333333351e-05,0.006440642510322123,0.0029646666666666667,0.00011866666666666667,0.125,2.533333333333346e-05,4.600000000000044e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0a8d88762c7e03608e7b2655,0.5,8,0.1,floor,schedule_next_after_transition,30,8.600000000000002e-05,0.159265198684381,0.09272133333333334,0.000156,0.125,6.933333333333334e-05,0.00010333333333333337,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0af40cc76d1e0defc140e7f2,0.5,4,1e-05,ceiling,schedule_next_after_transition,30,0.0,6.7772594224739e-06,4.000000000000001e-06,0.0,0.25,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0b6df523ca6eae5c20ebafb8,1.1,4,0.001,floor,schedule_next_after_transition,30,8.400000000000352e-05,0.0023999790094485873,0.0010046666666666667,0.00022600000000000002,0.25,6.40000000000011e-05,0.00010466666666667143,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0c4b753e2fccc32ccaa1eaa4,1.25,4,3e-05,ceiling,schedule_next_after_transition,30,1.1999999999999048e-05,4.5429461372556006e-05,2.4666666666666665e-05,6.666666666666667e-06,0.25,3.3333333333348165e-06,2.2666666666665282e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0cf7db3b35698940acd176f1,1.0,1,0.03,floor,schedule_next_after_transition,30,0.007471333333333338,0.05844984456979925,0.02925566666666667,0.014425333333333333,1.0,0.007273333333333331,0.007664016666666675,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0cff47bda122973ba82a0fa6,1.25,4,1e-05,ceiling,schedule_next_after_transition,30,4.666666666663932e-06,1.801561272275985e-05,1.0666666666666667e-05,4e-06,0.25,6.66666666665483e-07,9.999999999997048e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0d7a485e15be799cfca5bb03,0.95,16,3e-05,floor,schedule_next_after_transition,30,6.666666666666395e-07,7.132845821718642e-05,2.1333333333333335e-05,1.3333333333333334e-06,0.0625,0.0,1.9999999999999186e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0d80df49fbcaa0c4f4ce9482,0.95,16,0.03,floor,schedule_next_after_transition,30,0.00018933333333333405,0.06885838739004374,0.02901266666666667,0.0009676666666666667,0.0625,0.00013933333333333378,0.0002460000000000005,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0d82b8ff35c0e10162f4f315,0.8,1,0.0003,nearest,schedule_next_after_transition,30,6.39999999999974e-05,0.00041190760160041893,0.00021566666666666666,0.00013233333333333334,1.0,4.799999999999064e-05,8.199999999999874e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0e086e66b1c916056d8d7b08,0.8,16,0.001,floor,schedule_next_after_transition,30,5.333333333333318e-06,0.002222314984952997,0.0010296666666666668,6.666666666666667e-06,0.0625,1.333333333333308e-06,1.0666666666666666e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0f261a4e8acaee21065235c2,0.8,16,0.003,nearest,schedule_next_after_transition,30,6.666666666666656e-06,0.005063224350207791,0.0027103333333333333,2.0333333333333337e-05,0.0625,2.666666666666645e-06,1.1333333333333334e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0f30a9747ad2edcf4299ed04,1.25,1,1e-05,floor,schedule_next_after_transition,30,3.333333333332966e-06,3.0471278660941846e-05,1.2666666666666667e-05,6e-06,1.0,6.666666666673334e-07,6.0000000000060005e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0f7defb95ee37e2803a3d4f1,0.5,4,0.003,nearest,schedule_next_after_transition,30,5.7333333333333654e-05,0.003669037892253783,0.002157,0.00010700000000000001,0.25,4.666666666666708e-05,6.799999999999954e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_0fb8525a659369301a0338ff,1.25,1,0.003,nearest,schedule_next_after_transition,30,0.0007420000000000094,0.005724579273062562,0.002278,0.001645,1.0,0.0006746666666666753,0.0008086666666666688,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_108cf26124be52e4cf680d86,0.95,1,0.01,ceiling,schedule_next_after_transition,30,0.002500666666666664,0.012600344265997333,0.004827,0.004827,1.0,0.002393333333333329,0.0026120000000000015,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_10e20ea91ec166e82762c398,0.5,16,1e-05,nearest,schedule_next_after_transition,30,0.0,1.2666780002333385e-05,7.333333333333334e-06,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_119667785fad06c257e2577c,1.1,16,0.0001,ceiling,schedule_next_after_transition,30,4.1333333333333035e-05,0.0001687884997474911,9.666666666666668e-05,9.333333333333334e-06,0.0625,1.533333333333294e-05,7.20000000000003e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_11cf1833772ad1e60b33a009,0.95,1,0.0003,nearest,schedule_next_after_transition,30,7.1999999999998e-05,0.0004754676384706714,0.00022233333333333336,0.00014366666666666667,1.0,5.666666666666227e-05,8.799999999999178e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_11df6e1945db668f23f7afa2,1.1,4,0.0003,ceiling,schedule_next_after_transition,30,4.7333333333333485e-05,0.0004416176521493603,0.00023933333333333331,7.066666666666666e-05,0.25,3.0666666666666804e-05,6.866666666666872e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_133b61556da587843adcbb01,1.25,4,0.003,floor,schedule_next_after_transition,30,0.00023666666666666652,0.007756274632585836,0.0029753333333333337,0.0009033333333333334,0.25,0.00017599999999999813,0.0003053333333333334,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_13bbd96c493591cdd0957648,1.0,4,0.03,ceiling,schedule_next_after_transition,30,0.0012726666666666626,0.04262625491689842,0.023683666666666665,0.005946000000000001,0.25,0.0011353333333333298,0.0014086833333333336,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1439e37bea28939c59dd5fa2,1.1,1,0.0001,nearest,schedule_next_after_transition,30,2.3999999999994397e-05,0.0001752296983698145,7.066666666666667e-05,4.266666666666667e-05,1.0,1.5333333333333866e-05,3.333333333332966e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1491934ffc484599f90733b8,1.25,8,0.003,nearest,schedule_next_after_transition,30,0.0002926666666666707,0.0066521204592904365,0.002920333333333333,0.0006966666666666667,0.125,0.00020800000000000446,0.00038466666666667025,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_15c5686732a9c9591c7c39af,0.95,1,0.0003,ceiling,schedule_next_after_transition,30,6.933333333333605e-05,0.0003631421934502076,0.00013533333333333333,0.00013533333333333333,1.0,5.733333333333516e-05,8.133333333333511e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_160f393ed769d9eba9fb76df,0.8,16,0.0001,floor,schedule_next_after_transition,30,6.666666666666684e-07,0.00023403767321524934,0.00011,6.666666666666667e-07,0.0625,0.0,2.0000000000000054e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_177cde31c97b0104fb81c766,1.0,4,0.0003,ceiling,schedule_next_after_transition,30,1.866666666666683e-05,0.0004668454997353274,0.000264,5.866666666666667e-05,0.25,1.2666666666663606e-05,2.5999999999999172e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_18cc24889a73c87818e0e6ac,0.95,4,0.01,nearest,schedule_next_after_transition,30,0.00043533333333333477,0.018249731980622363,0.008892666666666667,0.0018203333333333333,0.25,0.0003706666666666664,0.0005013333333333332,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_191f45be037ae91dcae424c0,1.1,1,0.001,ceiling,schedule_next_after_transition,30,0.00025133333333333306,0.0014844904345273678,0.0005243333333333334,0.0005243333333333334,1.0,0.00021933333333333803,0.0002833333333333059,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_19bf847931d4201cd43fd72b,0.8,8,0.01,nearest,schedule_next_after_transition,30,8.933333333333386e-05,0.016678820353443084,0.008766333333333333,0.00037366666666666673,0.125,6.866666666666688e-05,0.0001113333333333332,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_19e493b961e80636649756d2,1.1,4,0.0001,floor,schedule_next_after_transition,30,1.866666666666498e-05,0.00022947273005840526,0.00010333333333333334,2.6000000000000002e-05,0.25,1.0666666666664382e-05,2.7999999999998397e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1a3d8fee38486d921f892737,0.5,8,0.01,ceiling,schedule_next_after_transition,30,9.333333333333322e-06,0.007434412732477327,0.004938333333333334,2e-05,0.125,3.999999999999989e-06,1.5333333333333338e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1a3e63ed0f937005eb8e06c9,0.5,8,0.003,floor,schedule_next_after_transition,30,1.3333333333333368e-06,0.005219065860315559,0.0030426666666666666,2.666666666666667e-06,0.125,0.0,3.3333333333333422e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1a8f3491df7766cbb899785a,0.8,4,1e-05,ceiling,schedule_next_after_transition,30,0.0,1.4197618533068002e-05,1.0666666666666667e-05,0.0,0.25,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1aef2b6096532419c0f9ae14,1.0,4,1e-05,nearest,schedule_next_after_transition,30,1.3333333333328165e-06,2.1460813133088414e-05,1.3333333333333333e-05,3.3333333333333333e-06,0.25,0.0,3.333333333332041e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1affd005a6c66ba3ddc91c33,1.0,16,0.0001,nearest,schedule_next_after_transition,30,8.666666666666082e-06,0.00019103614557581213,7.933333333333334e-05,4.666666666666667e-06,0.0625,6.666666666664083e-07,1.9333333333332314e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1b0694138ff8ddf1ea50ed68,0.8,8,0.1,nearest,schedule_next_after_transition,30,0.0008693333333333335,0.1547423385244752,0.08141466666666666,0.0035846666666666666,0.125,0.0007640000000000008,0.0009706666666666667,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1b3a972f4b0579f664b3fd39,0.95,8,0.03,floor,schedule_next_after_transition,30,0.00046800000000000037,0.0683627104163953,0.029279999999999997,0.0023993333333333336,0.125,0.0003840000000000019,0.0005566666666666687,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1b4810bf8e028b4d3b335abf,0.95,1,0.1,floor,schedule_next_after_transition,30,0.024864666666666663,0.17697602276356633,0.09048566666666667,0.042953000000000005,1.0,0.024560666666666665,0.025166033333333334,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1b681dd2780df2e85f80228d,0.5,1,1e-05,floor,schedule_next_after_transition,30,6.666666666673334e-07,1.6811155281433994e-05,1.2e-05,2.0000000000000003e-06,1.0,0.0,2.000000000002e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1b846923d1c386cf6504788a,0.8,4,0.001,nearest,schedule_next_after_transition,30,4.400000000000237e-05,0.0015748474643285085,0.000835,0.00011366666666666667,0.25,3.0666666666666344e-05,6.06666666666709e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1ba6fee9a27928e419e26d5e,0.5,8,1e-05,ceiling,schedule_next_after_transition,30,0.0,6.0057391050036454e-06,4.000000000000001e-06,0.0,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1cc1d99fb984c537876e1053,1.25,1,0.01,ceiling,schedule_next_after_transition,30,0.0024700000000000017,0.016191233380820073,0.005547333333333334,0.005547333333333334,1.0,0.0023046499999999815,0.002636016666666678,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1cdaf71f578f9efe43fa272c,0.95,4,0.0001,nearest,schedule_next_after_transition,30,1.1999999999997198e-05,0.0001996319411816278,9.533333333333334e-05,1.9333333333333333e-05,0.25,5.333333333331266e-06,1.999999999999597e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1d36f604e07c28d6b86bf7e1,0.8,8,1e-05,floor,schedule_next_after_transition,30,0.0,2.379920655903925e-05,1.1333333333333334e-05,1.3333333333333334e-06,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1d5c7ca4119e8e12a9a8292c,0.95,1,0.003,nearest,schedule_next_after_transition,30,0.0007519999999999971,0.004748572713104925,0.0021703333333333336,0.0014303333333333332,1.0,0.0006979999999999968,0.0008086666666666594,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1db7708ff6a72ea70009af8a,1.25,16,0.1,floor,schedule_next_after_transition,30,0.001293999999999999,0.23543439611547695,0.089528,0.015102333333333332,0.0625,0.0010113333333333326,0.0016146833333333353,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1e38a9a9523527f8aa7cfa22,0.5,8,3e-05,ceiling,schedule_next_after_transition,30,0.0,1.9352219193937185e-05,1.5333333333333334e-05,0.0,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1e9bd32cc676c381f8a46c46,0.8,1,0.0001,ceiling,schedule_next_after_transition,30,3.0000000000002247e-05,0.0001028695504958996,4.5333333333333335e-05,4.5333333333333335e-05,1.0,2.3333333333336314e-05,3.666666666666818e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1f0ce7f22ed46d6997766c62,1.1,1,0.03,nearest,schedule_next_after_transition,30,0.007410000000000016,0.05165879452299434,0.022007333333333334,0.015137333333333334,1.0,0.007214666666666699,0.007608000000000015,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1f2a9e6e44145d58fb76678a,0.95,1,0.0001,ceiling,schedule_next_after_transition,30,2.9333333333336765e-05,0.00011369487479451471,4.133333333333333e-05,4.133333333333333e-05,1.0,2.1333333333325017e-05,3.8000000000004745e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1f44555d676537a81e2c7d44,1.25,16,0.1,nearest,schedule_next_after_transition,30,0.0013613333333333348,0.2010192254215691,0.08920466666666667,0.018286333333333335,0.0625,0.0009966666666666707,0.0017406833333333354,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1f59a76947a9b401bf92cd26,0.8,1,0.001,floor,schedule_next_after_transition,30,0.0002466666666666654,0.0017840065941141874,0.000992,0.0004313333333333333,1.0,0.0002206666666666616,0.00027333333333332915,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1f5e438832171453b74115cf,1.25,4,0.001,floor,schedule_next_after_transition,30,0.00010799999999999699,0.002628367434755914,0.0010216666666666666,0.000294,0.25,7.799999999999656e-05,0.000141999999999994,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1fa20ab0df80b412f94e56ed,0.95,1,0.1,ceiling,schedule_next_after_transition,30,0.023854000000000007,0.11958276703644963,0.045317666666666666,0.045317666666666666,1.0,0.023561316666666672,0.024143350000000015,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1fc6b47f721576f8cb60b1f2,1.1,1,1e-05,nearest,schedule_next_after_transition,30,1.3333333333346669e-06,1.8061756995326102e-05,6.666666666666667e-06,3.3333333333333333e-06,1.0,0.0,3.333333333336667e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_1fd08df8bf64cd485d6756e8,0.8,4,3e-05,nearest,schedule_next_after_transition,30,1.3333333333337417e-06,5.323940520941533e-05,3.066666666666667e-05,4.666666666666667e-06,0.25,0.0,3.333333333334354e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_21f1d01da756fbe56a56984a,1.0,1,0.0003,ceiling,schedule_next_after_transition,30,8.266666666666237e-05,0.00040139468391511834,0.00014266666666666667,0.00014266666666666667,1.0,6.39999999999955e-05,0.0001033333333333183,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_22cc363d52d0d0daf0d71d54,0.5,1,0.003,ceiling,schedule_next_after_transition,30,0.0006733333333333369,0.002053460431393551,0.000987,0.000987,1.0,0.0006286666666666736,0.0007233333333333278,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2308f8d9d5e641308d99f28d,1.0,1,0.1,ceiling,schedule_next_after_transition,30,0.023790666666666686,0.1249688355986437,0.046442,0.046442,1.0,0.023529983333333365,0.024060683333333343,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_24cd7773017252809ba0e341,0.95,4,0.0001,ceiling,schedule_next_after_transition,30,1.2666666666663606e-05,0.00015094097950008072,8.6e-05,2.2666666666666668e-05,0.25,7.3333333333304905e-06,1.866666666666313e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_24da807dfdad680246e2c1be,1.0,4,0.0001,ceiling,schedule_next_after_transition,30,9.33333333333249e-06,0.00015660361574001307,8.133333333333334e-05,1.9333333333333333e-05,0.25,2.6666666666674834e-06,1.799999999999672e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_25807bb35b89c8e211e2fb80,1.1,8,0.1,floor,schedule_next_after_transition,30,0.0011720000000000036,0.22158131018020924,0.090201,0.012330333333333334,0.125,0.0009653333333333348,0.0013773333333333359,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_258266270ca10867e9cfe9c0,1.25,8,0.03,floor,schedule_next_after_transition,30,0.0007679999999999974,0.07651999234409959,0.028918666666666665,0.006436,0.125,0.0005660000000000017,0.0009953333333333305,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_25a82e35bf49ef6e884408b7,0.95,8,0.001,ceiling,schedule_next_after_transition,30,5.1333333333335636e-05,0.0014517083340945512,0.0008916666666666667,8.933333333333334e-05,0.125,3.333333333333429e-05,7.266666666666856e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_25e3aeff2b541f4b56bb9c4d,1.25,16,3e-05,ceiling,schedule_next_after_transition,30,6.333333333333191e-05,6.0911232995352816e-05,3.3333333333333335e-05,8.000000000000001e-06,0.0625,2.2666666666666207e-05,0.00011268333333333193,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_25e4e970fee00edab7b12a58,1.25,16,0.01,nearest,schedule_next_after_transition,30,0.0009526666666666664,0.02229764535731615,0.009920000000000002,0.002018666666666667,0.0625,0.0007060000000000001,0.0012173333333333279,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_26da07b22d47c777560fac08,1.0,1,0.01,nearest,schedule_next_after_transition,30,0.002472666666666677,0.016596629000740416,0.007426,0.004912,1.0,0.0023620000000000143,0.0025840000000000103,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_27dde74bfb086b567738012c,1.0,16,0.0003,nearest,schedule_next_after_transition,30,2.2666666666666437e-05,0.0005796684268340984,0.00027,2.0666666666666666e-05,0.0625,1.266666666666592e-05,3.4e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_27fdae49696feff78c5116ae,1.1,16,3e-05,ceiling,schedule_next_after_transition,30,8.666666666666082e-06,6.108021184338693e-05,4.0333333333333336e-05,5.333333333333334e-06,0.0625,6.666666666664083e-07,1.8666666666665906e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2867bd44476865c956a99f39,1.25,4,0.003,ceiling,schedule_next_after_transition,30,0.00018599999999999728,0.005368455687725047,0.0026656666666666664,0.00091,0.25,0.00013533333333333724,0.00024000000000000133,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_28b01d6b4c0bf387eceab8e2,0.5,8,0.0003,nearest,schedule_next_after_transition,30,0.0,0.000369692832968728,0.00022799999999999999,6.666666666666667e-07,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_299cdbf634ca712398851837,1.1,4,0.03,floor,schedule_next_after_transition,30,0.0012813333333333316,0.07036064269363561,0.02907433333333333,0.006839,0.25,0.0011033333333333331,0.0014593499999999964,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_29b0b45c1acb7fe24a25e7ef,1.1,16,0.0001,nearest,schedule_next_after_transition,30,2.3999999999999946e-05,0.00022067395491338988,0.00010233333333333335,1.2e-05,0.0625,7.33333333333234e-06,4.8683333333333586e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2a43ad2ad2b594e3492919ca,0.5,1,0.0001,floor,schedule_next_after_transition,30,1.9333333333334164e-05,0.00013924880705595225,9.8e-05,2.4666666666666665e-05,1.0,1.2000000000000898e-05,2.7333333333334765e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2a6a802b7f16f625bc4b8ddc,1.0,16,0.003,floor,schedule_next_after_transition,30,0.00010666666666666695,0.007319168287135548,0.0029609999999999997,0.00016033333333333335,0.0625,7.733333333333342e-05,0.0001386666666666668,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2af5a6a7de347685f84dd65a,1.0,16,0.1,nearest,schedule_next_after_transition,30,0.0005193333333333335,0.17863950780591858,0.08770333333333333,0.0053416666666666664,0.0625,0.00040266666666666624,0.0006466666666666665,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2b27cba8990451753afab50b,0.95,16,3e-05,nearest,schedule_next_after_transition,30,1.333333333333279e-06,6.182489715296774e-05,2.866666666666667e-05,1.3333333333333334e-06,0.0625,0.0,3.3333333333331974e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2b939db750771ee825dd0813,1.25,1,0.01,nearest,schedule_next_after_transition,30,0.002393999999999981,0.019078924906508296,0.00762,0.005462333333333334,1.0,0.002269999999999998,0.002515333333333303,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2bca4e1b14e8cadcff3e0410,0.5,4,0.0003,ceiling,schedule_next_after_transition,30,8.000000000000484e-06,0.00023309676933983204,0.00016800000000000002,1.4e-05,0.25,3.3333333333338915e-06,1.2666666666668117e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2bd123b2e2dad4bd5166f0ec,1.0,1,0.003,nearest,schedule_next_after_transition,30,0.0007793333333333319,0.005000651025284716,0.0022823333333333333,0.0015283333333333334,1.0,0.0007106666666666724,0.000849999999999997,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2c27a5cf9714fb344be1d130,1.0,8,1e-05,nearest,schedule_next_after_transition,30,9.999999999999825e-06,1.9765439787827396e-05,8.666666666666668e-06,2.0000000000000003e-06,0.125,0.0,2.8666666666666193e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2c768f680f59c8ada6648cb9,0.8,16,0.0001,nearest,schedule_next_after_transition,30,0.0,0.00016649300750169675,9.266666666666668e-05,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2d3bee0b2ea316f0437af975,1.0,4,0.03,nearest,schedule_next_after_transition,30,0.0010293333333333359,0.055439683982211954,0.02653566666666667,0.005831,0.25,0.0008993333333333353,0.0011653333333333348,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2d9e92950d527ff803caf14e,0.5,16,0.0003,floor,schedule_next_after_transition,30,0.0,0.0005616700368017672,0.000314,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2e168064d68a691c7a87c394,1.0,1,0.003,ceiling,schedule_next_after_transition,30,0.000772666666666666,0.003959913198029984,0.0014930000000000002,0.0014930000000000002,1.0,0.0006960000000000076,0.0008473333333333388,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2e1f82f4d4c8dab1931dc34c,1.25,8,0.003,ceiling,schedule_next_after_transition,30,0.0003719999999999964,0.005429297288989083,0.002914333333333333,0.0007176666666666667,0.125,0.000279999999999996,0.0004706666666666591,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2e8694ad616e57393ac0f996,0.95,4,1e-05,nearest,schedule_next_after_transition,30,0.0,1.6118698147520044e-05,9.333333333333334e-06,6.666666666666667e-07,0.25,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2e969c097e96efb8c2ae6869,0.8,8,0.0001,nearest,schedule_next_after_transition,30,6.666666666666395e-07,0.000167253974582186,8.8e-05,2.0000000000000003e-06,0.125,0.0,1.9999999999999186e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_2efae5088b35ba0c8729ea7f,0.95,1,0.001,floor,schedule_next_after_transition,30,0.00025866666666666817,0.0019311157001434519,0.0009916666666666665,0.0005046666666666666,1.0,0.0002246666666666637,0.00029335000000000765,mean of workload-paired AF/DF estimates,workload replication
