workload_id,rho,capacity,quantizer,arrival_scheduling_mode,n_valid_deltas,scaling_exponent,intercept,aggregation
workload_3a30083e22f1cfcc48380d67,0.95,8,floor,preload_all,6,0.9330831058669748,0.2003061806833103,AF/DF midpoint before one log-log slope per workload-design
workload_3a30083e22f1cfcc48380d67,0.95,8,nearest,preload_all,5,1.0532924542802773,0.8618143568510492,AF/DF midpoint before one log-log slope per workload-design
workload_3a7423296c830c17429d2b55,0.8,4,ceiling,preload_all,5,0.9295275544423984,-0.4089905446921325,AF/DF midpoint before one log-log slope per workload-design
workload_3a7423296c830c17429d2b55,0.8,4,floor,preload_all,6,0.8932316505605071,0.0312452017328497,AF/DF midpoint before one log-log slope per workload-design
workload_3a7423296c830c17429d2b55,0.8,4,nearest,preload_all,6,0.8252605611037882,-0.7095663170800671,AF/DF midpoint before one log-log slope per workload-design
workload_3a9856dfe78cf0d2f013ff2d,1.1,4,ceiling,preload_all,4,1.0936780335251244,1.1510502256755553,AF/DF midpoint before one log-log slope per workload-design
workload_3a9856dfe78cf0d2f013ff2d,1.1,4,floor,preload_all,6,1.0550775889194357,1.3466370067389914,AF/DF midpoint before one log-log slope per workload-design
workload_3a9856dfe78cf0d2f013ff2d,1.1,4,nearest,preload_all,6,1.0080212162941309,0.8004028325522741,AF/DF midpoint before one log-log slope per workload-design
workload_3aca07b778e10df72b78f5af,0.8,4,ceiling,preload_all,6,0.8331280681766665,-0.9912899104669,AF/DF midpoint before one log-log slope per workload-design
workload_3aca07b778e10df72b78f5af,0.8,4,floor,preload_all,5,0.9925985378783022,0.7126090661503507,AF/DF midpoint before one log-log slope per workload-design
workload_3aca07b778e10df72b78f5af,0.8,4,nearest,preload_all,5,0.9102395538456608,-0.1959355476984931,AF/DF midpoint before one log-log slope per workload-design
workload_3ade225e16c7314635409744,0.8,8,ceiling,preload_all,4,0.8657573456028798,-0.6270597960628419,AF/DF midpoint before one log-log slope per workload-design
workload_3ade225e16c7314635409744,0.8,8,floor,preload_all,5,1.2489755395604365,2.3980690161992406,AF/DF midpoint before one log-log slope per workload-design
workload_3ade225e16c7314635409744,0.8,8,nearest,preload_all,5,1.2350015629737523,2.002969909354181,AF/DF midpoint before one log-log slope per workload-design
workload_3b11e1f8ae26501f9e8b4f88,0.95,4,ceiling,preload_all,5,0.9662436825909416,0.0157069360740801,AF/DF midpoint before one log-log slope per workload-design
workload_3b11e1f8ae26501f9e8b4f88,0.95,4,floor,preload_all,5,0.9164876033662748,0.3147062460366508,AF/DF midpoint before one log-log slope per workload-design
workload_3b11e1f8ae26501f9e8b4f88,0.95,4,nearest,preload_all,4,0.9169142321716206,0.0743914451348527,AF/DF midpoint before one log-log slope per workload-design
workload_3b6c83f91379f332663f8a69,0.5,16,ceiling,preload_all,5,0.926110278511042,-0.643719140811641,AF/DF midpoint before one log-log slope per workload-design
workload_3b6c83f91379f332663f8a69,0.5,16,floor,preload_all,4,1.0863327522926292,1.1516721031837551,AF/DF midpoint before one log-log slope per workload-design
workload_3b6c83f91379f332663f8a69,0.5,16,nearest,preload_all,6,0.9178790415976584,-0.3368362034401619,AF/DF midpoint before one log-log slope per workload-design
workload_3bc7049e39a7ba444e0e3f8f,1.1,4,ceiling,preload_all,6,0.942438720188753,0.1215527431363674,AF/DF midpoint before one log-log slope per workload-design
workload_3bc7049e39a7ba444e0e3f8f,1.1,4,floor,preload_all,5,1.1204773824850698,1.668945973242002,AF/DF midpoint before one log-log slope per workload-design
workload_3bc7049e39a7ba444e0e3f8f,1.1,4,nearest,preload_all,6,0.943523312411414,0.4235720307303445,AF/DF midpoint before one log-log slope per workload-design
workload_3bdf16badf34ad09adec7a42,0.5,4,ceiling,preload_all,4,1.1857782552263536,0.9797012333717374,AF/DF midpoint before one log-log slope per workload-design
workload_3bdf16badf34ad09adec7a42,0.5,4,floor,preload_all,5,0.9814916991911188,0.3883491325305496,AF/DF midpoint before one log-log slope per workload-design
workload_3bdf16badf34ad09adec7a42,0.5,4,nearest,preload_all,5,0.999215377476008,0.3376419402572616,AF/DF midpoint before one log-log slope per workload-design
workload_3c118d0912e534110fd4f9af,1.25,8,ceiling,preload_all,6,0.9030120761461168,-0.0820592349249042,AF/DF midpoint before one log-log slope per workload-design
workload_3c118d0912e534110fd4f9af,1.25,8,floor,preload_all,6,1.041707722586232,1.4052487360125083,AF/DF midpoint before one log-log slope per workload-design
workload_3c118d0912e534110fd4f9af,1.25,8,nearest,preload_all,6,0.8998451539018252,0.1755031261983839,AF/DF midpoint before one log-log slope per workload-design
workload_3cf24a6ae2e89ef54ec85692,1.1,4,ceiling,preload_all,5,0.9462405023136926,-0.0033804703901483,AF/DF midpoint before one log-log slope per workload-design
workload_3cf24a6ae2e89ef54ec85692,1.1,4,floor,preload_all,6,1.1056186310530338,1.5856061743924683,AF/DF midpoint before one log-log slope per workload-design
workload_3cf24a6ae2e89ef54ec85692,1.1,4,nearest,preload_all,5,0.974435714154762,0.5748700895756097,AF/DF midpoint before one log-log slope per workload-design
workload_3d1f7e4f42d14ab99a813c37,1.1,8,ceiling,preload_all,6,0.9739022243045264,0.3045777686013037,AF/DF midpoint before one log-log slope per workload-design
workload_3d1f7e4f42d14ab99a813c37,1.1,8,floor,preload_all,6,0.9740201454738896,0.734780949785695,AF/DF midpoint before one log-log slope per workload-design
workload_3d1f7e4f42d14ab99a813c37,1.1,8,nearest,preload_all,6,0.8963742649349349,-0.1119233992015759,AF/DF midpoint before one log-log slope per workload-design
workload_3d34ca5d27dfdca883e08558,1.1,4,ceiling,preload_all,5,1.098167109025258,1.039666340808318,AF/DF midpoint before one log-log slope per workload-design
workload_3d34ca5d27dfdca883e08558,1.1,4,floor,preload_all,5,1.2306630804541283,2.429537163178193,AF/DF midpoint before one log-log slope per workload-design
workload_3d34ca5d27dfdca883e08558,1.1,4,nearest,preload_all,5,1.1964262067546674,1.9663471638445909,AF/DF midpoint before one log-log slope per workload-design
workload_3d4c94648c60609afc784ab8,0.5,8,ceiling,preload_all,4,1.1009058928000446,0.4463604998054075,AF/DF midpoint before one log-log slope per workload-design
workload_3d4c94648c60609afc784ab8,0.5,8,floor,preload_all,6,1.0137464724327656,0.7975548018948287,AF/DF midpoint before one log-log slope per workload-design
workload_3d4c94648c60609afc784ab8,0.5,8,nearest,preload_all,6,0.9719016217110176,0.1763257376397133,AF/DF midpoint before one log-log slope per workload-design
workload_3dbab9cfedf329e02ebc64ab,0.5,16,ceiling,preload_all,5,0.883407557823052,-0.9717554729436668,AF/DF midpoint before one log-log slope per workload-design
workload_3dbab9cfedf329e02ebc64ab,0.5,16,floor,preload_all,5,0.9962422433753754,0.6482403259359084,AF/DF midpoint before one log-log slope per workload-design
workload_3dbab9cfedf329e02ebc64ab,0.5,16,nearest,preload_all,5,0.955246278709692,0.0172446080112385,AF/DF midpoint before one log-log slope per workload-design
workload_3dfc2fb764148ad5c8690769,0.8,1,ceiling,preload_all,6,0.9215013122565374,-0.5305536232993546,AF/DF midpoint before one log-log slope per workload-design
workload_3dfc2fb764148ad5c8690769,0.8,1,floor,preload_all,6,0.9071450002570792,-0.2163147857107144,AF/DF midpoint before one log-log slope per workload-design
workload_3dfc2fb764148ad5c8690769,0.8,1,nearest,preload_all,6,0.881862570706608,-0.522425588773476,AF/DF midpoint before one log-log slope per workload-design
workload_3e1dd4ca73897af7b36ff331,1.25,8,ceiling,preload_all,6,0.9663062877168792,0.1424646113806748,AF/DF midpoint before one log-log slope per workload-design
workload_3e1dd4ca73897af7b36ff331,1.25,8,floor,preload_all,6,0.9034167039901214,0.2190646513516242,AF/DF midpoint before one log-log slope per workload-design
workload_3e1dd4ca73897af7b36ff331,1.25,8,nearest,preload_all,6,0.8945440737596576,-0.2599283575456002,AF/DF midpoint before one log-log slope per workload-design
workload_3e425b67a4320bfc95c6edc2,0.5,16,ceiling,preload_all,3,1.0930635234784645,0.1387618179542392,AF/DF midpoint before one log-log slope per workload-design
workload_3e425b67a4320bfc95c6edc2,0.5,16,floor,preload_all,5,1.003942904244464,0.550279674238553,AF/DF midpoint before one log-log slope per workload-design
workload_3e425b67a4320bfc95c6edc2,0.5,16,nearest,preload_all,4,1.1817320831526157,1.4352922198433364,AF/DF midpoint before one log-log slope per workload-design
workload_3e50f5f6b07c0db10fb9e634,0.5,4,ceiling,preload_all,6,0.8163593046937591,-1.597374806228818,AF/DF midpoint before one log-log slope per workload-design
workload_3e50f5f6b07c0db10fb9e634,0.5,4,floor,preload_all,6,0.9376112631583888,0.0996010721857281,AF/DF midpoint before one log-log slope per workload-design
workload_3e50f5f6b07c0db10fb9e634,0.5,4,nearest,preload_all,6,0.9662320960066232,-0.1835986074620954,AF/DF midpoint before one log-log slope per workload-design
workload_3f0f4b85131c2001c80c05d0,1.1,8,ceiling,preload_all,5,1.024895129317554,0.7009703165017,AF/DF midpoint before one log-log slope per workload-design
workload_3f0f4b85131c2001c80c05d0,1.1,8,floor,preload_all,5,0.95126236395651,0.6025692915304836,AF/DF midpoint before one log-log slope per workload-design
workload_3f0f4b85131c2001c80c05d0,1.1,8,nearest,preload_all,5,1.0313447207351325,1.0001717125615657,AF/DF midpoint before one log-log slope per workload-design
workload_400d11bb1284c1812aa824aa,1.0,16,ceiling,preload_all,6,0.7724386911196541,-1.0680831587202126,AF/DF midpoint before one log-log slope per workload-design
workload_400d11bb1284c1812aa824aa,1.0,16,floor,preload_all,6,0.8709255803394411,-0.0085923137969285,AF/DF midpoint before one log-log slope per workload-design
workload_400d11bb1284c1812aa824aa,1.0,16,nearest,preload_all,6,0.915098110898048,0.2001298418721888,AF/DF midpoint before one log-log slope per workload-design
workload_410dd8a121428b7ded613f77,1.25,1,ceiling,preload_all,6,0.8882590792586185,-0.3129237030243743,AF/DF midpoint before one log-log slope per workload-design
workload_410dd8a121428b7ded613f77,1.25,1,floor,preload_all,6,0.9498552982084864,0.3701932441567163,AF/DF midpoint before one log-log slope per workload-design
workload_410dd8a121428b7ded613f77,1.25,1,nearest,preload_all,5,0.8764340995589667,-0.2622835202202225,AF/DF midpoint before one log-log slope per workload-design
workload_41dd8af959bfba2415f99bea,1.1,1,ceiling,preload_all,4,1.0631921233281438,0.5586533514204974,AF/DF midpoint before one log-log slope per workload-design
workload_41dd8af959bfba2415f99bea,1.1,1,floor,preload_all,5,1.0546036658764344,0.9676438833552856,AF/DF midpoint before one log-log slope per workload-design
workload_41dd8af959bfba2415f99bea,1.1,1,nearest,preload_all,5,1.1634454769760918,1.542043382477723,AF/DF midpoint before one log-log slope per workload-design
workload_42fac2ca847988897d3e15a7,0.8,8,ceiling,preload_all,5,0.9732266916099316,-0.3449671201934265,AF/DF midpoint before one log-log slope per workload-design
workload_42fac2ca847988897d3e15a7,0.8,8,floor,preload_all,5,1.1006340925059264,1.4049718372803506,AF/DF midpoint before one log-log slope per workload-design
workload_42fac2ca847988897d3e15a7,0.8,8,nearest,preload_all,4,1.1097819830880893,1.1140303664768665,AF/DF midpoint before one log-log slope per workload-design
workload_4300d69d626a860593636097,0.5,1,ceiling,preload_all,5,0.9085439049336688,-0.9156244938878012,AF/DF midpoint before one log-log slope per workload-design
workload_4300d69d626a860593636097,0.5,1,floor,preload_all,6,0.9398806725435408,0.2037384757234902,AF/DF midpoint before one log-log slope per workload-design
workload_4300d69d626a860593636097,0.5,1,nearest,preload_all,5,0.9256801996402992,-0.2430741440749582,AF/DF midpoint before one log-log slope per workload-design
workload_43451b858d8171d8fdc2678a,0.95,1,ceiling,preload_all,4,1.0165924291540809,0.2705082694930341,AF/DF midpoint before one log-log slope per workload-design
workload_43451b858d8171d8fdc2678a,0.95,1,floor,preload_all,5,0.9873086439908586,0.5492104090477863,AF/DF midpoint before one log-log slope per workload-design
workload_43451b858d8171d8fdc2678a,0.95,1,nearest,preload_all,5,1.0940321004626024,0.9528010067192108,AF/DF midpoint before one log-log slope per workload-design
workload_434ce1497ca2d714ab8e400b,0.5,1,ceiling,preload_all,4,1.044082097230345,-0.308615942074749,AF/DF midpoint before one log-log slope per workload-design
workload_434ce1497ca2d714ab8e400b,0.5,1,floor,preload_all,4,1.0619188410332334,0.6230978193772369,AF/DF midpoint before one log-log slope per workload-design
workload_434ce1497ca2d714ab8e400b,0.5,1,nearest,preload_all,4,1.2213641145126926,1.4329138586373025,AF/DF midpoint before one log-log slope per workload-design
workload_4352fb63835816a5e1540822,0.95,4,ceiling,preload_all,4,0.9150650111880094,-0.1351778857186309,AF/DF midpoint before one log-log slope per workload-design
workload_4352fb63835816a5e1540822,0.95,4,floor,preload_all,6,0.8171649713756428,-0.41390823748106,AF/DF midpoint before one log-log slope per workload-design
workload_4352fb63835816a5e1540822,0.95,4,nearest,preload_all,6,0.8433771923158463,-0.3762840524836212,AF/DF midpoint before one log-log slope per workload-design
workload_43f33aca927bee8b6859f40b,0.5,16,ceiling,preload_all,6,0.774291932028484,-1.891796051324192,AF/DF midpoint before one log-log slope per workload-design
workload_43f33aca927bee8b6859f40b,0.5,16,floor,preload_all,5,0.9285768106138024,0.1416178242187512,AF/DF midpoint before one log-log slope per workload-design
workload_43f33aca927bee8b6859f40b,0.5,16,nearest,preload_all,6,0.9940394497759854,0.2967839505054864,AF/DF midpoint before one log-log slope per workload-design
workload_44517cfaf30bcc45a082c86e,0.95,1,ceiling,preload_all,6,0.7180602960727525,-1.941694252831122,AF/DF midpoint before one log-log slope per workload-design
workload_44517cfaf30bcc45a082c86e,0.95,1,floor,preload_all,6,0.851593528961708,-0.7227404477511417,AF/DF midpoint before one log-log slope per workload-design
workload_44517cfaf30bcc45a082c86e,0.95,1,nearest,preload_all,6,0.9046254504927328,-0.3762123429500497,AF/DF midpoint before one log-log slope per workload-design
workload_45004ddbf60a399036324f38,0.8,16,ceiling,preload_all,5,1.0724567036390624,0.7630524828099791,AF/DF midpoint before one log-log slope per workload-design
workload_45004ddbf60a399036324f38,0.8,16,floor,preload_all,6,1.1034094011668782,1.4393172625507942,AF/DF midpoint before one log-log slope per workload-design
workload_45004ddbf60a399036324f38,0.8,16,nearest,preload_all,5,0.9812430199366172,0.3973756217232949,AF/DF midpoint before one log-log slope per workload-design
workload_45413299b191131a4871f08d,0.8,8,ceiling,preload_all,5,0.9283783707155766,-0.4329514499561576,AF/DF midpoint before one log-log slope per workload-design
workload_45413299b191131a4871f08d,0.8,8,floor,preload_all,6,0.9853301630278424,0.485146047801001,AF/DF midpoint before one log-log slope per workload-design
workload_45413299b191131a4871f08d,0.8,8,nearest,preload_all,6,0.9784614515092456,0.0981354968698106,AF/DF midpoint before one log-log slope per workload-design
workload_4588a85ca053d61d81288eb3,1.25,16,ceiling,preload_all,6,0.8319812634516093,-0.4566579583195883,AF/DF midpoint before one log-log slope per workload-design
workload_4588a85ca053d61d81288eb3,1.25,16,floor,preload_all,6,0.9103959278520188,0.5277563640191917,AF/DF midpoint before one log-log slope per workload-design
workload_4588a85ca053d61d81288eb3,1.25,16,nearest,preload_all,6,0.8446446370287133,-0.1609389186022008,AF/DF midpoint before one log-log slope per workload-design
workload_46aba845a7c23fe29a3a0d63,1.25,16,ceiling,preload_all,6,0.9203257468846914,0.0820931811526676,AF/DF midpoint before one log-log slope per workload-design
workload_46aba845a7c23fe29a3a0d63,1.25,16,floor,preload_all,6,1.0353906331170346,1.250343163431934,AF/DF midpoint before one log-log slope per workload-design
workload_46aba845a7c23fe29a3a0d63,1.25,16,nearest,preload_all,6,0.9023501427259628,0.049110541039328,AF/DF midpoint before one log-log slope per workload-design
workload_46e6ef8f7e32c2fbbe60512e,1.0,16,ceiling,preload_all,6,0.958423737292696,0.2883498436115455,AF/DF midpoint before one log-log slope per workload-design
workload_46e6ef8f7e32c2fbbe60512e,1.0,16,floor,preload_all,6,0.9239668870070916,0.3838343047552244,AF/DF midpoint before one log-log slope per workload-design
workload_46e6ef8f7e32c2fbbe60512e,1.0,16,nearest,preload_all,4,1.0480273585914508,0.9395576498109148,AF/DF midpoint before one log-log slope per workload-design
workload_471893ce658a4f7760eb9342,1.25,8,ceiling,preload_all,5,1.0843499404475718,0.967135298739162,AF/DF midpoint before one log-log slope per workload-design
workload_471893ce658a4f7760eb9342,1.25,8,floor,preload_all,6,1.0597553902989971,1.361729616221856,AF/DF midpoint before one log-log slope per workload-design
workload_471893ce658a4f7760eb9342,1.25,8,nearest,preload_all,6,0.9428352072746768,0.2232071568945628,AF/DF midpoint before one log-log slope per workload-design
workload_47e3304e464d0e0281578ba9,1.25,16,ceiling,preload_all,6,0.8690623287164451,-0.444065537284974,AF/DF midpoint before one log-log slope per workload-design
workload_47e3304e464d0e0281578ba9,1.25,16,floor,preload_all,6,0.9395197535242046,0.4821622081340984,AF/DF midpoint before one log-log slope per workload-design
workload_47e3304e464d0e0281578ba9,1.25,16,nearest,preload_all,6,0.9060285305793152,0.1775122198184198,AF/DF midpoint before one log-log slope per workload-design
workload_4833af204ef5330f1a36cbe0,1.0,4,ceiling,preload_all,6,0.8642374009645535,-0.5882620157164705,AF/DF midpoint before one log-log slope per workload-design
workload_4833af204ef5330f1a36cbe0,1.0,4,floor,preload_all,5,1.2425073560160147,2.591936040917497,AF/DF midpoint before one log-log slope per workload-design
workload_4833af204ef5330f1a36cbe0,1.0,4,nearest,preload_all,4,0.9771233707402172,0.5311938135444199,AF/DF midpoint before one log-log slope per workload-design
workload_49a8ad3f09ed9547f9ebac86,0.95,1,ceiling,preload_all,6,0.7265192173336801,-1.844168132350604,AF/DF midpoint before one log-log slope per workload-design
workload_49a8ad3f09ed9547f9ebac86,0.95,1,floor,preload_all,6,0.8104584176162011,-0.5697547506517423,AF/DF midpoint before one log-log slope per workload-design
workload_49a8ad3f09ed9547f9ebac86,0.95,1,nearest,preload_all,6,0.7036285273673277,-1.5009689262863142,AF/DF midpoint before one log-log slope per workload-design
workload_49e16c939b5b8565fe1c5bfe,1.1,16,ceiling,preload_all,6,0.9421406840502524,-0.0762007363103002,AF/DF midpoint before one log-log slope per workload-design
workload_49e16c939b5b8565fe1c5bfe,1.1,16,floor,preload_all,5,0.9509022680544514,0.6025951332100175,AF/DF midpoint before one log-log slope per workload-design
workload_49e16c939b5b8565fe1c5bfe,1.1,16,nearest,preload_all,6,0.8972207137123269,0.0942277561885429,AF/DF midpoint before one log-log slope per workload-design
workload_49f4c1347c1b2fd5736b7c49,1.1,8,ceiling,preload_all,4,1.219518627969715,1.8554250534614405,AF/DF midpoint before one log-log slope per workload-design
workload_49f4c1347c1b2fd5736b7c49,1.1,8,floor,preload_all,5,1.023865277688864,1.0951759541177044,AF/DF midpoint before one log-log slope per workload-design
workload_49f4c1347c1b2fd5736b7c49,1.1,8,nearest,preload_all,5,1.1769689583459524,1.9199618800415417,AF/DF midpoint before one log-log slope per workload-design
workload_4a2097aadf64e3df0a5bb162,1.1,1,ceiling,preload_all,4,1.1785207598546743,1.634157992439675,AF/DF midpoint before one log-log slope per workload-design
workload_4a2097aadf64e3df0a5bb162,1.1,1,floor,preload_all,6,0.9552493734737968,0.4076125210340703,AF/DF midpoint before one log-log slope per workload-design
workload_4a2097aadf64e3df0a5bb162,1.1,1,nearest,preload_all,5,1.059106290476267,0.8749785179623757,AF/DF midpoint before one log-log slope per workload-design
workload_4a4efe0049c8b2ab485f4263,1.1,4,ceiling,preload_all,4,1.066832553449116,0.8345356352793488,AF/DF midpoint before one log-log slope per workload-design
workload_4a4efe0049c8b2ab485f4263,1.1,4,floor,preload_all,5,1.2145630483373453,2.36675302901294,AF/DF midpoint before one log-log slope per workload-design
workload_4a4efe0049c8b2ab485f4263,1.1,4,nearest,preload_all,5,0.9914848912225638,0.5028035811287975,AF/DF midpoint before one log-log slope per workload-design
workload_4a547756b8ccd726f249fcb7,1.1,1,ceiling,preload_all,6,0.9496817505410112,-0.1224016370507135,AF/DF midpoint before one log-log slope per workload-design
workload_4a547756b8ccd726f249fcb7,1.1,1,floor,preload_all,6,0.9985207542125628,0.6159554649419359,AF/DF midpoint before one log-log slope per workload-design
workload_4a547756b8ccd726f249fcb7,1.1,1,nearest,preload_all,6,0.981877517858726,0.353166526015201,AF/DF midpoint before one log-log slope per workload-design
workload_4a9c981a8d6984927d189bba,0.8,4,ceiling,preload_all,6,0.7573121229963498,-1.754841221960468,AF/DF midpoint before one log-log slope per workload-design
workload_4a9c981a8d6984927d189bba,0.8,4,floor,preload_all,6,0.8142831640435787,-0.4796198414658167,AF/DF midpoint before one log-log slope per workload-design
workload_4a9c981a8d6984927d189bba,0.8,4,nearest,preload_all,6,0.9426007515755755,0.1966774282811589,AF/DF midpoint before one log-log slope per workload-design
workload_4afe66e508a0414a52506990,1.1,1,ceiling,preload_all,5,1.0691281765374665,1.0156298892864912,AF/DF midpoint before one log-log slope per workload-design
workload_4afe66e508a0414a52506990,1.1,1,floor,preload_all,6,0.9817766946562396,0.6300859271077043,AF/DF midpoint before one log-log slope per workload-design
workload_4afe66e508a0414a52506990,1.1,1,nearest,preload_all,6,0.922010282975825,0.0952255767747621,AF/DF midpoint before one log-log slope per workload-design
workload_4bcb1df0e66d1b2fb1644847,0.5,4,ceiling,preload_all,4,1.36009897067793,1.9989578216514168,AF/DF midpoint before one log-log slope per workload-design
workload_4bcb1df0e66d1b2fb1644847,0.5,4,floor,preload_all,6,0.8532911290368097,-0.382289164289012,AF/DF midpoint before one log-log slope per workload-design
workload_4bcb1df0e66d1b2fb1644847,0.5,4,nearest,preload_all,5,0.9456447105442428,-0.0568782598258978,AF/DF midpoint before one log-log slope per workload-design
workload_4c4e85b649a1abbd12414066,0.95,8,ceiling,preload_all,5,0.9617434186395593,0.1619127383300904,AF/DF midpoint before one log-log slope per workload-design
workload_4c4e85b649a1abbd12414066,0.95,8,floor,preload_all,6,1.0764091357802368,1.3754902055200715,AF/DF midpoint before one log-log slope per workload-design
workload_4c4e85b649a1abbd12414066,0.95,8,nearest,preload_all,6,1.0682735480175904,1.20195343028695,AF/DF midpoint before one log-log slope per workload-design
workload_4c78f196b9e1c0ecde745343,1.0,8,ceiling,preload_all,5,0.954701619636788,-0.1858858042031169,AF/DF midpoint before one log-log slope per workload-design
workload_4c78f196b9e1c0ecde745343,1.0,8,floor,preload_all,6,1.114179085244898,1.435594577157434,AF/DF midpoint before one log-log slope per workload-design
workload_4c78f196b9e1c0ecde745343,1.0,8,nearest,preload_all,4,1.2027424812287335,1.9215901014623948,AF/DF midpoint before one log-log slope per workload-design
workload_4c9839f5b5204b1aa1a49a66,0.95,8,ceiling,preload_all,4,1.0213995576094552,0.4717488731020361,AF/DF midpoint before one log-log slope per workload-design
workload_4c9839f5b5204b1aa1a49a66,0.95,8,floor,preload_all,5,1.020143067454708,1.110437249469644,AF/DF midpoint before one log-log slope per workload-design
workload_4c9839f5b5204b1aa1a49a66,0.95,8,nearest,preload_all,5,0.8841863573307545,-0.0391698174114646,AF/DF midpoint before one log-log slope per workload-design
workload_4c9da8e12f3e317319bbe48c,0.95,16,ceiling,preload_all,5,0.8415901260706553,-0.7252184889101981,AF/DF midpoint before one log-log slope per workload-design
workload_4c9da8e12f3e317319bbe48c,0.95,16,floor,preload_all,6,1.0664972353075195,1.3057728308657064,AF/DF midpoint before one log-log slope per workload-design
workload_4c9da8e12f3e317319bbe48c,0.95,16,nearest,preload_all,5,0.955806268319141,0.2989923721431098,AF/DF midpoint before one log-log slope per workload-design
workload_4e833551d669fcfce1382b2c,1.0,8,ceiling,preload_all,5,1.117950843620448,1.1565127038737737,AF/DF midpoint before one log-log slope per workload-design
workload_4e833551d669fcfce1382b2c,1.0,8,floor,preload_all,6,1.0215321606061638,0.9832172857685731,AF/DF midpoint before one log-log slope per workload-design
workload_4e833551d669fcfce1382b2c,1.0,8,nearest,preload_all,6,0.8516031382744738,-0.4561402089925116,AF/DF midpoint before one log-log slope per workload-design
workload_4e8ac73587300d1eb1ef38fd,1.0,16,ceiling,preload_all,6,0.7976595311976221,-1.0229316563750066,AF/DF midpoint before one log-log slope per workload-design
workload_4e8ac73587300d1eb1ef38fd,1.0,16,floor,preload_all,6,1.0499243991826577,1.114229657738721,AF/DF midpoint before one log-log slope per workload-design
workload_4e8ac73587300d1eb1ef38fd,1.0,16,nearest,preload_all,6,1.0792900469908218,1.0944743357435205,AF/DF midpoint before one log-log slope per workload-design
workload_4ebb81a7a26756008cf01d67,0.5,1,ceiling,preload_all,5,0.7902023474142141,-1.814672272780916,AF/DF midpoint before one log-log slope per workload-design
workload_4ebb81a7a26756008cf01d67,0.5,1,floor,preload_all,6,0.9578562337358276,-0.0363630317547563,AF/DF midpoint before one log-log slope per workload-design
workload_4ebb81a7a26756008cf01d67,0.5,1,nearest,preload_all,6,0.8181530909282733,-1.314762652957174,AF/DF midpoint before one log-log slope per workload-design
workload_4f2119713740a3d3b01d08b1,1.1,1,ceiling,preload_all,6,0.9442783146606036,-0.0842823046074686,AF/DF midpoint before one log-log slope per workload-design
workload_4f2119713740a3d3b01d08b1,1.1,1,floor,preload_all,6,0.8472379729435691,-0.2151379298302545,AF/DF midpoint before one log-log slope per workload-design
workload_4f2119713740a3d3b01d08b1,1.1,1,nearest,preload_all,6,0.8361105513602785,-0.4646081757483492,AF/DF midpoint before one log-log slope per workload-design
workload_4f73097e694221c06ede6592,0.5,1,ceiling,preload_all,4,1.3684076599464174,1.9445856848157177,AF/DF midpoint before one log-log slope per workload-design
workload_4f73097e694221c06ede6592,0.5,1,floor,preload_all,6,0.931851574241188,-0.122372079262524,AF/DF midpoint before one log-log slope per workload-design
workload_4f73097e694221c06ede6592,0.5,1,nearest,preload_all,6,0.926898567462127,-0.5439759583151783,AF/DF midpoint before one log-log slope per workload-design
workload_4f940dd4594e6f9a46ebc33e,0.95,8,ceiling,preload_all,6,0.997645493494998,0.2195000595707239,AF/DF midpoint before one log-log slope per workload-design
workload_4f940dd4594e6f9a46ebc33e,0.95,8,floor,preload_all,5,0.8987107474393071,0.0987492966116931,AF/DF midpoint before one log-log slope per workload-design
workload_4f940dd4594e6f9a46ebc33e,0.95,8,nearest,preload_all,6,0.9864824565634424,0.5119112170741231,AF/DF midpoint before one log-log slope per workload-design
workload_4ff3c83962b56c743b91f8b1,1.1,16,ceiling,preload_all,6,0.9734306473480868,0.2599624441590947,AF/DF midpoint before one log-log slope per workload-design
workload_4ff3c83962b56c743b91f8b1,1.1,16,floor,preload_all,6,0.9031253685460991,0.253862849017501,AF/DF midpoint before one log-log slope per workload-design
workload_4ff3c83962b56c743b91f8b1,1.1,16,nearest,preload_all,6,0.9048981068497648,0.0745241514213996,AF/DF midpoint before one log-log slope per workload-design
workload_5017a0bd9bc8cef1ff797d14,0.95,4,ceiling,preload_all,6,0.8401785928082006,-1.0700838696885802,AF/DF midpoint before one log-log slope per workload-design
workload_5017a0bd9bc8cef1ff797d14,0.95,4,floor,preload_all,6,1.0208976855915826,0.9327520547847592,AF/DF midpoint before one log-log slope per workload-design
workload_5017a0bd9bc8cef1ff797d14,0.95,4,nearest,preload_all,5,1.1839115132582765,1.687701775532467,AF/DF midpoint before one log-log slope per workload-design
workload_5031acb151d2910fb9b0fb39,0.8,4,ceiling,preload_all,5,1.0860910186480248,0.8632962167870692,AF/DF midpoint before one log-log slope per workload-design
workload_5031acb151d2910fb9b0fb39,0.8,4,floor,preload_all,6,1.042792913788542,0.9989736403059,AF/DF midpoint before one log-log slope per workload-design
workload_5031acb151d2910fb9b0fb39,0.8,4,nearest,preload_all,5,1.0944249047835273,1.0610598420514297,AF/DF midpoint before one log-log slope per workload-design
workload_505b42065a7a4afdffb491b6,1.0,1,ceiling,preload_all,5,0.784477144365055,-1.2871469856213922,AF/DF midpoint before one log-log slope per workload-design
workload_505b42065a7a4afdffb491b6,1.0,1,floor,preload_all,5,1.0190310234509834,0.7736154748825874,AF/DF midpoint before one log-log slope per workload-design
