configuration_id,rho,capacity,delta,quantizer,policy,arrival_scheduling_mode,n,mean_packet_loss,sd_packet_loss,mean_throughput,mean_waiting_time,mean_sojourn_time,mean_occupancy,mean_collision_event_fraction,mean_collided_tick_fraction,mean_mixed_collision_rate,mean_critical_acceptance_difference_rate,se_packet_loss,ci95_low_packet_loss,ci95_high_packet_loss
configuration_3c76f8abcf4a11b776b39b2f,1.1,1,0.1,floor,insertion_order,preload_all,30,0.5245773333333333,0.0020755571471931214,0.5226032715737962,0.0,0.9519813723292271,0.4974852090899795,0.18968249077303218,0.10250658157563187,0.089902,0.044798,0.0003789431563029143,0.5238346047469796,0.525320061919687
configuration_3c778ca80340419c75bcc96d,1.25,16,3e-05,floor,arrival_first,preload_all,30,0.204524,0.0054629899606666674,0.9946035464278338,11.452646820427635,12.45188503245682,12.383892031415899,9.353925514709319e-05,4.677212260056264e-05,3.4e-05,5.333333333333334e-06,0.000997400944293798,0.20256909414918417,0.20647890585081585
configuration_3c8335b94dbffaf992c05d6d,0.8,1,0.001,nearest,departure_first,preload_all,30,0.44451266666666667,0.0020820910135019906,0.44430943647955473,0.0,1.0012289756327737,0.44483971941592126,0.0013911869968502295,0.0006960840099043752,0.000722,0.000438,0.00038013607162461124,0.44376759996628246,0.4452577333670509
configuration_3c873761e28834e461360133,1.25,1,0.1,floor,insertion_order,schedule_next_after_transition,30,0.531314,0.0021915332374925303,0.5856813717370212,0.0,0.951293068992179,0.5571379794113958,0.20147371539766054,0.10767709250782878,0.08952733333333333,0.049835333333333336,0.00040011739656566173,0.5305297699027313,0.5320982300972686
configuration_3c92714469d9ccb949bd2860,0.5,4,0.001,ceiling,departure_first,schedule_next_after_transition,30,0.03238666666666667,0.0011419684557915726,0.48385234357599366,0.7318644560767572,1.7310840234602474,0.8375853863287914,0.0007243903534455938,0.0003623299999958374,0.00046866666666666666,3.933333333333334e-05,0.00020849396106546178,0.031978018502978364,0.03279531483035497
configuration_3cadc49eb364b36f4c6c691a,1.25,8,0.03,floor,insertion_order,preload_all,30,0.224268,0.0036665895080700856,0.9701503877535012,4.468155830237827,5.453581077235012,5.290538816946621,0.07649791021270805,0.039155901099992535,0.02889133333333333,0.00641,0.0006694245942272521,0.2229559277953146,0.2255800722046854
configuration_3ce8c04c6ed2591786ad6ca4,0.95,1,3e-05,ceiling,arrival_first,preload_all,30,0.48697799999999997,0.0020446623530380316,0.48715495782411833,0.0,1.0005449795228805,0.48740539314416453,4.936256708918501e-05,2.468223934811987e-05,1.866666666666667e-05,1.866666666666667e-05,0.00037330256441350714,0.4862463269737495,0.48770967302625046
configuration_3ce9dc0aabecbe551e7c73a5,1.0,1,0.03,floor,arrival_first,schedule_next_after_transition,30,0.5000633333333333,0.00224265288308801,0.5001534134299493,0.0,0.9854885730293701,0.4928832591057167,0.058459889964566296,0.02990596124348593,0.029263333333333332,0.014324666666666668,0.0004094505242404331,0.49926081030582203,0.5008658563608446
configuration_3cf151fbe05acd5ae58a79a9,1.1,4,0.1,ceiling,arrival_first,preload_all,30,0.257906,0.0028529870613821138,0.8164635592356667,1.7279681816795533,2.7788342162174113,2.2687023419325434,0.14639959473976322,0.0772371413760044,0.07732199999999999,0.02321133333333333,0.0005208817899297866,0.25688507169173763,0.2589269283082624
configuration_3d0788f0da38991f20e19efd,0.95,16,0.0003,floor,insertion_order,preload_all,30,0.03743666666666667,0.0026206084228184738,0.9139943388727745,6.406248408003799,7.406740748435224,6.7697999489276,0.0007248931547281333,0.0003625812466178678,0.00030533333333333335,7.333333333333335e-06,0.0004784554491885714,0.03649889398625707,0.03837443934707627
configuration_3d0e82cac00f4b8fa2af2611,0.5,4,0.01,ceiling,departure_first,schedule_next_after_transition,30,0.03253466666666667,0.0011419515459656481,0.48377826544098423,0.7371115028272875,1.7408132826937062,0.842163822767166,0.007378746125551389,0.003697971683340717,0.0047413333333333335,0.00031066666666666666,0.000208490873767761,0.03212602455408186,0.03294330877925148
configuration_3d14a06a7f954f17dc576caa,0.95,1,0.1,ceiling,departure_first,schedule_next_after_transition,30,0.48731266666666667,0.0018723209519541284,0.4868374203419398,0.0,1.0516216650335692,0.5119531231457238,0.12002629499214514,0.06265896817228618,0.04638533333333333,0.04638533333333333,0.0003418374734249408,0.48664266521875377,0.4879826681145796
configuration_3d15a60f534c62da9cea1643,1.0,8,3e-05,floor,departure_first,schedule_next_after_transition,30,0.11132,0.002856629313453663,0.8894634145320549,3.5007940265107127,4.500799346699474,4.0030957783361885,6.423733210210104e-05,3.212026921366401e-05,2.3333333333333336e-05,2.0000000000000003e-06,0.0005215467711363557,0.11029776832857274,0.11234223167142726
configuration_3d2d7c4a9f2ce9f34607ef4a,0.95,4,1e-05,floor,departure_first,preload_all,30,0.18000533333333332,0.003653491229073849,0.778875185465627,1.4372464490181511,2.437717424552597,1.8985932083855384,2.490735192725124e-05,1.2453933657022132e-05,1.0666666666666667e-05,2.666666666666667e-06,0.0006670331866036737,0.1786979482875901,0.18131271837907653
configuration_3d3d45c2fd6237dd4dbad7b9,1.1,16,0.1,ceiling,insertion_order,schedule_next_after_transition,30,0.14421066666666665,0.005206115060483058,0.9398290694992403,10.935983249595875,11.985784642560088,11.264446935151847,0.14929998301525285,0.07886854793053194,0.088838,0.013533333333333335,0.0009505022185313143,0.14234768231834527,0.14607365101498804
configuration_3d5a277ad7a2bf55a44b8854,0.95,16,0.1,ceiling,arrival_first,schedule_next_after_transition,30,0.055453333333333334,0.0030591291676501354,0.8968536733609217,7.794909485106108,8.846704381951893,7.934052998217193,0.13274078035773987,0.06970204554476862,0.08559933333333333,0.004772,0.0005585180171479941,0.054358638019723265,0.0565480286469434
configuration_3d6ddec46caada2756c26e61,0.95,16,0.003,ceiling,insertion_order,schedule_next_after_transition,30,0.03791,0.0026492145875776996,0.9135420570468391,6.444770767571128,7.446948960929294,6.80314859146927,0.00417056588107895,0.0020874495392657197,0.002716,0.00010333333333333333,0.0004836781964293505,0.03696199073499847,0.03885800926500153
configuration_3d7091bdfc98fb3369c039b5,1.0,8,1e-05,nearest,insertion_order,schedule_next_after_transition,30,0.11132733333333333,0.002870167522845211,0.8894560172545334,3.500966341310976,4.500987588013229,4.003229337903286,1.9765481071640038e-05,9.882897492203805e-06,8.666666666666668e-06,2.0000000000000003e-06,0.0005240184986936821,0.11030025707589372,0.11235440959077295
configuration_3d77b731ab61775b43cb50ed,1.1,16,0.03,floor,arrival_first,schedule_next_after_transition,30,0.10269066666666667,0.004696903553247157,0.9854639655559169,8.924743134852099,9.908256423024472,9.764215998608822,0.07401046915735615,0.037838781267906726,0.029172,0.002934,0.0008575333421798783,0.1010099013159941,0.10437143201733923
configuration_3d7926e1057e6d7967210c8a,0.5,1,0.003,floor,insertion_order,schedule_next_after_transition,30,0.333158,0.0016458042788065415,0.333685646006935,0.0,0.9995248138421332,0.33352313050019183,0.004451546023938908,0.002228371234701147,0.0029853333333333333,0.0009913333333333332,0.0003004813762469548,0.33256905650255597,0.33374694349744405
configuration_3d7afd736672633a2f837b48,0.95,4,0.003,ceiling,insertion_order,preload_all,30,0.18043,0.003622274956718354,0.778471903085734,1.4395139774494257,2.441425138738558,1.9004985323289676,0.0042495002381132945,0.0021289249284608324,0.0023886666666666665,0.0005853333333333333,0.0006613339010935639,0.17913378555385662,0.1817262144461434
configuration_3d7ea9e7bffa91d21dcdd796,1.1,4,1e-05,floor,arrival_first,schedule_next_after_transition,30,0.23977466666666666,0.002938669336836723,0.8364172324874786,1.6196848291446453,2.6197309000493605,2.1910573555146313,2.4228853094435814e-05,1.2114658662241388e-05,8.666666666666668e-06,4e-06,0.0005365251616114068,0.2387230773499083,0.24082625598342502
configuration_3d991e0425df071508568b1a,0.5,4,0.03,nearest,arrival_first,preload_all,30,0.032605999999999996,0.0011440297801766498,0.48374264520228843,0.7301671775926987,1.7288080825097674,0.8362944492625898,0.03613714195187679,0.018282734716600968,0.02160133333333333,0.0009286666666666666,0.0002088703056868092,0.03219661420085385,0.03301538579914614
configuration_3d9b19ce17024e10d425ac8d,1.0,8,0.0003,floor,departure_first,preload_all,30,0.11131066666666665,0.0029332704277476424,0.8894724327542968,3.5002248475960664,4.500154374976126,4.0025582127490855,0.0007285180501524068,0.000364395384383024,0.00032399999999999996,4.4e-05,0.0005355394601800704,0.11026100932471372,0.11236032400861959
configuration_3db6492f45866b73971c73ac,1.25,16,0.01,ceiling,arrival_first,preload_all,30,0.20846133333333333,0.005187696142255041,0.9896832121540834,11.597533568274516,12.60223827157501,12.471317002021097,0.01806248417132528,0.009087249995486756,0.01,0.0020700000000000002,0.0009471393995318717,0.20660494011025085,0.2103177265564158
configuration_3dbd62c086b5f5448aa39335,1.1,4,0.001,ceiling,departure_first,schedule_next_after_transition,30,0.23989933333333333,0.0029284501412667227,0.8362801009454771,1.6209445355030323,2.6214993442586985,2.192177782251088,0.0015582795566801949,0.0007797553958840062,0.0008326666666666668,0.00023066666666666667,0.0005346594003003247,0.23885140090874468,0.24094726575792197
configuration_3dcbd0e902bac7581c1454ff,1.25,8,0.0003,floor,arrival_first,schedule_next_after_transition,30,0.23164,0.004089164824938859,0.9609315795679378,4.616067675093556,5.615815978222558,5.396170981344898,0.0007776761457378697,0.0003888072471733862,0.00029866666666666664,6.4e-05,0.0007465759386585588,0.23017671116022922,0.2331032888397708
configuration_3de10c69feb15c1fba89eb43,1.25,16,0.03,nearest,departure_first,preload_all,30,0.204452,0.005297537749454603,0.9947072160217156,11.46520890966267,12.46447532171594,12.397838831420945,0.06541811282370055,0.03342947061808976,0.029028666666666664,0.006112666666666666,0.0009671936415371457,0.20255630046258719,0.2063476995374128
configuration_3df7518946ac21233856ae69,0.5,1,0.01,nearest,arrival_first,preload_all,30,0.3349686666666667,0.001667777239184009,0.33277948096629467,0.0,1.0011102149164304,0.3331448710976416,0.01086389876772051,0.005455459072917224,0.006640666666666667,0.0033246666666666663,0.00030449307159825686,0.3343718602463341,0.3355654730869993
configuration_3e1d41aec9aa3fc69ebf5e92,1.0,1,3e-05,nearest,arrival_first,preload_all,30,0.500072,0.002223967253542104,0.5001445332894793,0.0,1.0003912468393577,0.5003277741858086,5.4214929908310856e-05,2.7108548499806106e-05,2.2000000000000003e-05,1.5333333333333334e-05,0.00040603901063927377,0.499276163539147,0.500867836460853
configuration_3e2075fb9f0d985764be9a35,0.95,4,0.03,floor,insertion_order,schedule_next_after_transition,30,0.17555333333333334,0.003386481576985816,0.7831058887967086,1.4080549470574288,2.3935758838732615,1.874350248933301,0.06656651301402589,0.03401278574811926,0.02943933333333333,0.005292666666666667,0.0006182841167635997,0.1743414964644767,0.17676517020219
configuration_3e53d7f2b10a07e06f7feddb,0.95,8,0.0003,nearest,insertion_order,preload_all,30,0.08945866666666666,0.00282266654721765,0.8644172630462524,3.229186540381947,4.229083711500644,3.6556120830539385,0.0005827375257456021,0.0002914564615280213,0.0002886666666666666,2.9333333333333336e-05,0.0005153460467421093,0.08844858841505213,0.09046874491828119
configuration_3e53dcd41249088b2bbede68,0.8,16,0.01,ceiling,insertion_order,preload_all,30,0.0062306666666666665,0.0010340377280295464,0.7952578856884259,3.602117878855626,4.606951427407133,3.663464453437753,0.011942174010215034,0.005998323427766265,0.007930666666666666,6.733333333333333e-05,0.00018878859631772484,0.005860641017883926,0.006600692315449407
configuration_3e5af5bc4960e3f082129a5e,1.0,8,0.003,nearest,arrival_first,schedule_next_after_transition,30,0.111348,0.0028967358562163826,0.8894354373520272,3.499482435116314,4.499470795798467,4.0017818156184495,0.0057303992977528655,0.0028702958996825703,0.0027773333333333335,0.000342,0.000528869190527918,0.11031141638656529,0.11238458361343472
configuration_3e8a78461f1c31f360ca5cb7,0.8,16,0.003,nearest,departure_first,schedule_next_after_transition,30,0.0059633333333333335,0.0010328411879569047,0.7954735854237739,3.5361824808570317,4.536045841719487,3.6080613615865404,0.00506355530031372,0.002535379560871141,0.0027106666666666668,2.0666666666666666e-05,0.00018857013898814325,0.005593735860916573,0.006332930805750094
configuration_3e8aa21a05d73abc77956ef6,1.1,1,1e-05,nearest,departure_first,preload_all,30,0.5241166666666667,0.002314625661748144,0.523108495253535,0.0,1.0013443766433534,0.5237863018684111,1.806173862369924e-05,9.031064932057907e-06,6.666666666666667e-06,3.3333333333333333e-06,0.00042259089570659367,0.5232883885110817,0.5249449448222516
configuration_3e99ddff1cd298f72b1bc423,0.8,4,0.01,nearest,arrival_first,preload_all,30,0.12186266666666666,0.002370396348835932,0.7022755035053805,1.2241891339514666,2.2240625939512144,1.561876685169812,0.01609975811082606,0.008086853694090143,0.008467333333333334,0.0012120000000000002,0.00043277318349510817,0.12101443122701624,0.12271090210631708
configuration_3eac760977012af88da8a8fb,0.95,4,0.1,floor,insertion_order,preload_all,30,0.16952466666666668,0.0036480233035150007,0.7888311655469068,1.310759459006601,2.261750685772999,1.7840495296151995,0.20248707314507344,0.10840462493066161,0.09067666666666667,0.015436666666666666,0.0006660348845465604,0.16821923829295543,0.17083009504037794
configuration_3eb598f08535cc62aca56253,1.1,8,0.0001,ceiling,departure_first,schedule_next_after_transition,30,0.15742799999999998,0.0038853308561908814,0.9268982982574643,3.9924775490222535,4.992179208053584,4.6269448858756705,0.00016682462236500435,8.323912168697074e-05,9.866666666666666e-05,1.866666666666667e-05,0.0007093611177688688,0.156037652209173,0.15881834779082696
configuration_3eb8d71f395ef8e25454e7d4,1.0,8,0.001,ceiling,arrival_first,schedule_next_after_transition,30,0.11149333333333335,0.002947243403277189,0.8892888125788451,3.5052689651845865,4.505774626575524,4.006721259483765,0.0014364277100955762,0.0007182071219689245,0.0008626666666666666,0.00011133333333333333,0.0005380905648110705,0.11043867582630365,0.11254799084036304
configuration_3ebc4b207e58e62d80b16777,0.95,16,1e-05,ceiling,departure_first,schedule_next_after_transition,30,0.037498000000000004,0.002585963970199976,0.9139344241165477,6.406977296340053,7.407626042655055,6.770150128306802,1.3584327878871942e-05,6.7922677201280095e-06,7.333333333333334e-06,0.0,0.00047213026645804803,0.03657262467774223,0.03842337532225778
configuration_3ec18eb08e50c4b2600c4d0f,1.0,16,0.1,nearest,insertion_order,schedule_next_after_transition,30,0.059369333333333336,0.0038934630745190942,0.9419236539276051,7.5526501969280675,8.552648050530646,8.055306811237294,0.17865864069163784,0.09499532219518396,0.087702,0.005565333333333334,0.0007108458509091751,0.057976075465551356,0.06076259120111532
configuration_3ecef3185bb3c3f93937fc43,1.1,16,3e-05,floor,insertion_order,schedule_next_after_transition,30,0.11190733333333333,0.004622539929767925,0.9753329656747756,9.377737321845425,10.37662983343131,10.120541702374085,6.991837800408397e-05,3.496095183639737e-05,2.6666666666666667e-05,5.333333333333334e-06,0.0008439564641674129,0.1102531786635652,0.11356148800310147
configuration_3ed1aa24cace9273c2f4ef4e,1.25,8,0.0003,floor,departure_first,schedule_next_after_transition,30,0.231648,0.004107955612022215,0.9609214649186629,4.61635110205313,5.616114113023411,5.396398307378454,0.0007765439063675657,0.0003884291030990826,0.00029733333333333337,6.4e-05,0.0007500066513115025,0.23017798696342945,0.23311801303657054
configuration_3ede98cb6e5099fcf06f81a5,0.5,8,1e-05,ceiling,arrival_first,schedule_next_after_transition,30,0.0019433333333333332,0.00034517694945749433,0.4988138604251457,0.9662892046878482,1.9653288659542174,0.980333093967447,6.0057391050036454e-06,3.0028996102226262e-06,4.000000000000001e-06,0.0,6.302040051623009e-05,0.0018198133483215222,0.002066853318345144
configuration_3ee79e524d62c29bc13187a2,0.95,8,0.001,ceiling,insertion_order,preload_all,30,0.089616,0.002810435725206549,0.8642679092830257,3.233528281901506,4.233956501240794,3.659192111035139,0.0014534640528924851,0.0007270899988227229,0.0008933333333333333,8.933333333333334e-05,0.000513113014371339,0.08861029849183218,0.09062170150816783
configuration_3efd39abdd8dae78a807af48,1.0,1,3e-05,ceiling,insertion_order,preload_all,30,0.5000746666666667,0.0022218844647534284,0.5001418689725832,0.0,1.0003997468127697,0.5003293937815186,4.2680259360975376e-05,2.1340841578893503e-05,1.2e-05,1.2e-05,0.000405658747171915,0.4992795755222097,0.5008697578111236
configuration_3f0de2c475e9be9b6d528ef6,0.5,4,0.1,ceiling,insertion_order,preload_all,30,0.03587066666666667,0.001088671868278779,0.4821093648484246,0.7844659059821548,1.8342229179178065,0.8842916937669429,0.07202827396591424,0.036966011452306755,0.046977333333333336,0.0032579999999999996,0.00019876337999252672,0.035481090441881316,0.03626024289145202
configuration_3f2c006fe59f2b95062ad8ec,0.8,16,0.0001,floor,arrival_first,preload_all,30,0.005964666666666668,0.0010325286447836935,0.7954725105372785,3.535510635631463,4.535331389146921,3.607488765385776,0.00023403773358838072,0.00011703324173844728,0.00011,6.666666666666667e-07,0.00018851307667275592,0.005595181036388066,0.00633415229694527
configuration_3f31bee51206009cccfce717,0.95,8,0.03,floor,insertion_order,schedule_next_after_transition,30,0.084624,0.002626262061141863,0.8690077062733759,3.1164777227470783,4.101204372663921,3.5638672643050837,0.06834645549571204,0.034905767297251554,0.029260666666666667,0.0024240000000000004,0.00047948765760247005,0.08368420419109916,0.08556379580890085
configuration_3f3800f9d622816a5b8743cb,0.5,16,0.001,ceiling,departure_first,schedule_next_after_transition,30,5.333333333333334e-06,1.279367659898984e-05,0.4999329099076347,0.9972793947482465,1.9971121972678525,0.9984245985106787,0.0007396706768388336,0.00036980818169758884,0.0004926666666666666,0.0,2.3357950888975704e-06,7.551749590940955e-07,9.911491707572571e-06
configuration_3f54bc463762ada4d015b8b0,0.5,8,0.1,ceiling,arrival_first,schedule_next_after_transition,30,0.0023693333333333335,0.00039562201861018223,0.4986001471833307,1.0638740186252127,2.113769549223483,1.0539261209534025,0.0723672160722912,0.0371334609501143,0.04847266666666667,0.000202,7.223036794617515e-05,0.00222776181215883,0.002510904854507837
configuration_3f7a00640f23892af264a867,0.95,8,0.001,floor,departure_first,schedule_next_after_transition,30,0.08923266666666667,0.0028005540502739354,0.8646305503966211,3.2251423044850944,4.224508656501966,3.652548074542925,0.0023532846645787464,0.0011775166649022632,0.0009873333333333333,9.066666666666667e-05,0.0005113088756158305,0.08823050127045964,0.0902348320628737
configuration_3f7f4591f6f6baa7ec979997,1.0,1,0.001,nearest,insertion_order,preload_all,30,0.5001933333333334,0.002229608490966179,0.5000231905239891,0.0,1.0003860505609004,0.5002035563280511,0.0016660966492452992,0.0008333136989597062,0.0007333333333333333,0.0004886666666666667,0.0004070689549690765,0.49939547818159397,0.5009911884850727
configuration_3f86f8120adc35eaeba73e01,1.0,1,0.0003,ceiling,arrival_first,schedule_next_after_transition,30,0.500138,0.002217531090634561,0.5000785913637674,0.0,1.000531303093559,0.5003317845322052,0.0004014064538277619,0.00020052347697103217,0.00014266666666666667,0.00014266666666666667,0.0004048639334365274,0.4993444666904644,0.5009315333095355
configuration_3f9aa7efa0a562afdd5110e2,1.25,8,0.0003,ceiling,arrival_first,schedule_next_after_transition,30,0.232012,0.004020281685104441,0.9604643406010356,4.621705198121192,5.622120904046813,5.399601086296571,0.0005610667933410851,0.00028061618990230105,0.00030266666666666663,8.066666666666667e-05,0.0007339996554855277,0.23057336067524836,0.23345063932475163
configuration_4028a56e87b64853bb39a6cb,1.0,4,0.003,ceiling,insertion_order,schedule_next_after_transition,30,0.19972866666666667,0.003220193540267666,0.7996530719258518,1.503438990676973,2.504707685083908,2.0027937143688592,0.004381216064411053,0.002193768733455796,0.0024193333333333337,0.0006093333333333334,0.0005879242138456738,0.19857633520752915,0.20088099812580418
configuration_402b07491d1f629875f41a54,1.25,16,0.03,floor,insertion_order,schedule_next_after_transition,30,0.19379133333333334,0.004865772599341828,1.0080486608868395,11.083784435544628,12.068342322378236,12.164819248275192,0.0773085580575453,0.03955058567566834,0.029082,0.005728,0.0008883644707833553,0.19205013897059797,0.19553252769606871
configuration_402b09598133830a25c30e50,0.8,1,0.1,ceiling,arrival_first,preload_all,30,0.4687246666666667,0.0018369966743598605,0.4249422074094218,0.0,1.0522588107121364,0.4471335206993656,0.10272118541808027,0.05328883509158573,0.04093,0.04093,0.0003353881722029559,0.4680673058491489,0.46938202748418445
configuration_4069fbcf32d9c363c2abfdda,1.0,8,1e-05,ceiling,departure_first,schedule_next_after_transition,30,0.11131733333333332,0.0028640782754345436,0.8894660684162352,3.500883041950109,4.500897995080248,4.003194657156807,1.4113916368643217e-05,7.0570776939060974e-06,8.666666666666668e-06,1.3333333333333334e-06,0.0005229067593053312,0.11029243608509487,0.11234223058157178
configuration_40719d62b7259932c18fc6fb,1.25,1,0.003,ceiling,arrival_first,schedule_next_after_transition,30,0.5562400000000001,0.001808630649852589,0.5545343877286676,0.0,1.001740502305436,0.5554761151305375,0.004832394166168828,0.0024204591089955732,0.0016586666666666666,0.0016586666666666666,0.0003302092683731635,0.5555927898339886,0.5568872101660115
configuration_407f4d07fca0360f316d959a,1.1,4,3e-05,floor,arrival_first,schedule_next_after_transition,30,0.23977333333333334,0.0029435813670370694,0.8364186938134647,1.619677181718497,2.6197200284138673,2.191051846845868,7.345420434470651e-05,3.6728834562112564e-05,3.066666666666667e-05,8.666666666666668e-06,0.0005374219715260322,0.23871998626914231,0.24082668039752436
configuration_40a2ab1fb0d31e3ca9698ffe,1.0,16,0.01,floor,departure_first,schedule_next_after_transition,30,0.057482000000000005,0.003804517641273151,0.9438182946897171,7.4032937975204565,8.398724552342323,7.926255614984779,0.024197098067219976,0.012182656746035215,0.009821333333333333,0.0006006666666666667,0.0006946067108505508,0.05612057084673293,0.05884342915326708
configuration_40c50d763e3e4d90e070539c,0.95,16,0.0001,nearest,insertion_order,schedule_next_after_transition,30,0.037503999999999996,0.0025840273298437287,0.9139305124724806,6.407208002124674,7.4078585067824045,6.770374676406176,0.00019226045554240006,9.614056078803661e-05,9.933333333333334e-05,4.000000000000001e-06,0.00047177668592175085,0.03657931769559336,0.03842868230440663
configuration_40cc67fced0a6c4f93a64305,0.95,16,3e-05,floor,insertion_order,preload_all,30,0.03751,0.002594948673999094,0.9139247996380078,6.408029164118839,7.408688249253573,6.771073560074054,7.132848931977721e-05,3.56660546439083e-05,2.1333333333333335e-05,1.3333333333333334e-06,0.0004737706414391411,0.03658140954277928,0.03843859045722072
configuration_4103783390825df21fefe1d9,1.1,16,1e-05,nearest,insertion_order,schedule_next_after_transition,30,0.111858,0.0045515813091488435,0.9753890204487745,9.380420255555787,10.379296433553575,10.123743227958633,1.765641544760071e-05,8.828368623200973e-06,7.333333333333334e-06,6.666666666666667e-07,0.0008310012517799056,0.11022923754651139,0.11348676245348861
configuration_4114b40b331a9f2a4903aaee,1.25,4,0.0003,floor,departure_first,schedule_next_after_transition,30,0.297468,0.0030142997128057305,0.8770532804707489,1.7742418297735179,2.7748543084381283,2.4336163448925725,0.0007839312525286179,0.0003921255983404053,0.00031733333333333337,8.8e-05,0.0005503333159283475,0.29638934670078043,0.2985466532992196
configuration_411b0146bb4adee1dfc8a4b6,0.8,4,0.03,nearest,insertion_order,preload_all,30,0.122288,0.00234629333498459,0.7019355521172649,1.2220264514103893,2.221893935819785,1.5596010641101956,0.04773293887187635,0.024249198872939963,0.024888666666666667,0.003524,0.0004283725953650284,0.12144838971308454,0.12312761028691545
configuration_41251375af101e4f8fefae9b,0.5,8,0.001,floor,insertion_order,preload_all,30,0.0019406666666666667,0.0003433097860466583,0.49881520596084195,0.9653666005382956,1.963900491404094,0.9796232601118221,0.0017213493059419116,0.0008612582290674867,0.0010113333333333333,2.0000000000000003e-06,6.26795046766757e-05,0.0018178148375003823,0.002063518495832951
configuration_413f4fe11ce1878798a6fd7d,0.8,16,0.03,ceiling,departure_first,schedule_next_after_transition,30,0.0067993333333333334,0.001132741359934273,0.7948004374158596,3.7454801408856957,4.760429679132485,3.783329467692236,0.035236629090202615,0.017838093701730458,0.023343333333333334,0.00018933333333333335,0.0002068093315516933,0.006393987043492015,0.007204679623174652
configuration_4150a9cd4e505fe2c402c3a3,1.0,1,0.01,floor,insertion_order,preload_all,30,0.500092,0.002266296386253321,0.5001243680981635,0.0,0.9953257829630484,0.4977742175862893,0.019923822941859196,0.010041576991653735,0.010014666666666667,0.004956,0.0004137672175811283,0.499281016253541,0.500902983746459
configuration_41568c7cdcacb67075000a05,1.25,16,0.01,ceiling,departure_first,schedule_next_after_transition,30,0.20810933333333334,0.005099762626885167,0.9901299147907998,11.58900341180368,12.593298426832797,12.468340829797352,0.017968019675235335,0.00903966734114074,0.009918000000000001,0.0020833333333333333,0.0009310850095556026,0.20628440671460435,0.20993425995206233
configuration_415b231bd5c8e0a19c00b42f,0.95,16,0.0003,ceiling,arrival_first,preload_all,30,0.037498000000000004,0.0025875369729159233,0.9139343666192371,6.410001619576656,7.410771826734242,6.7730233842952225,0.0004260076405944278,0.00021305157824138966,0.00027666666666666665,1.1333333333333334e-05,0.0004724174561482284,0.036572061785949475,0.03842393821405053
configuration_4164c8abcac4d5e28234a114,1.0,8,0.003,ceiling,departure_first,schedule_next_after_transition,30,0.11181466666666666,0.002939011953764023,0.8889653344596855,3.5156712407253385,4.51727078737573,4.015486691459251,0.004412623228437757,0.002209808573706347,0.002664,0.00032133333333333336,0.000536587714617962,0.11076295474601545,0.11286637858731786
configuration_418b980e7468184a9aac56a1,1.1,8,0.03,nearest,insertion_order,schedule_next_after_transition,30,0.156968,0.003911061589724799,0.9274033675756058,3.9959929781853374,4.995219055591863,4.6322660395004664,0.060113392110811785,0.030663068936296382,0.02815933333333333,0.004613333333333333,0.0007140588854947625,0.15556844458443025,0.15836755541556974
configuration_41abc5aa85a47bb5b7b29f8c,1.1,4,0.0003,ceiling,departure_first,schedule_next_after_transition,30,0.23977199999999999,0.0029141348748754833,0.8364202580222599,1.6198651434242892,2.620011535989948,2.191300202030483,0.0004416143115818745,0.00022085771822935772,0.00023933333333333331,7.066666666666666e-05,0.0005320458021939324,0.23872919022769987,0.2408148097723001
configuration_41ac03351aa64fe7895416ca,0.5,1,3e-05,nearest,arrival_first,preload_all,30,0.33384,0.001659139785426841,0.3333443269477064,0.0,1.001079508446236,0.33370012623694845,3.121405971558308e-05,1.56074669859785e-05,1.866666666666667e-05,5.333333333333334e-06,0.00030291609551085397,0.33324628445279875,0.3344337155472013
configuration_41b597c49b3bdf1ec134fc12,1.0,4,0.003,ceiling,arrival_first,preload_all,30,0.19988266666666668,0.003235095194818884,0.7994990596761421,1.502511923155101,2.5038453472359303,2.0017223329075797,0.004385654904553429,0.0021961829438023866,0.0024226666666666663,0.00061,0.0005906448712929576,0.19872500271893248,0.20104033061440088
configuration_41b7e004578a6f6ec77a709b,1.25,16,3e-05,ceiling,arrival_first,preload_all,30,0.20466933333333334,0.005379105766814287,0.9944217489662486,11.452952223249477,12.452357215138797,12.382192836136332,6.090802047992281e-05,3.0455326765475344e-05,3.3333333333333335e-05,8.000000000000001e-06,0.0009820858558967696,0.20274444505577568,0.206594221610891
configuration_41beb5379c3b8428da75582d,1.25,4,1e-05,nearest,insertion_order,schedule_next_after_transition,30,0.29756,0.0030014663083233104,0.8769384578299729,1.774742359683752,2.7756024320077386,2.4339542838974073,1.409341954070582e-05,7.046856911783478e-06,6e-06,2.666666666666667e-06,0.0005479902675534777,0.2964859390755952,0.2986340609244048
configuration_41d2a3b94b23f55c81a4b212,0.5,4,0.001,floor,departure_first,schedule_next_after_transition,30,0.03233333333333333,0.0011484842584702788,0.48387901584368437,0.7307860196540356,1.7289983755879264,0.8366225355511124,0.0017215363302338154,0.0008610083150106958,0.0009666666666666666,3.4e-05,0.00020968357843458845,0.031922353519601536,0.03274431314706513
