pair_id,arrival_scheduling_mode,arrival_first_accepted_arrivals,departure_first_accepted_arrivals,insertion_order_accepted_arrivals,arrival_first_packet_loss_probability,departure_first_packet_loss_probability,insertion_order_packet_loss_probability,arrival_first_throughput,departure_first_throughput,insertion_order_throughput,insertion_matches_arrival_first_counts,insertion_loss_distance_arrival_first,insertion_matches_departure_first_counts,insertion_loss_distance_departure_first
pair_00000dfe8c7b4c29c7110fa3,preload_all,44602,44628,44602,0.10796,0.10744,0.10796,0.8476792495144118,0.8481733901468357,0.8476792495144118,True,0.0,False,0.0005200000000000066
pair_000353112d787eb8c57041cd,schedule_next_after_transition,33279,33279,33279,0.33442,0.33442,0.33442,0.33349397393029234,0.33349397393029234,0.33349397393029234,True,0.0,True,0.0
pair_0005823f965631847731cc7f,preload_all,23883,25098,23883,0.52234,0.49804,0.52234,0.526623330804918,0.5534142426220254,0.526623330804918,True,0.0,False,0.024300000000000044
pair_000585ac0b5fe31d132aecb5,preload_all,33368,33371,33368,0.33264,0.33258,0.33264,0.33508691905936006,0.33511704555052463,0.33508691905936006,True,0.0,False,6.0000000000004494e-05
pair_000697fd2bc4f3ee0fb92fdb,schedule_next_after_transition,23798,23839,23839,0.52404,0.52322,0.52322,0.5205060759099867,0.5214028213975196,0.5214028213975196,False,0.0008199999999999319,True,0.0
pair_0008fab75a945da9edee6843,preload_all,49593,49594,49593,0.00814,0.00812,0.00814,0.7921465853096094,0.792162558261141,0.7921465853096094,True,0.0,False,1.9999999999999185e-05
pair_000906800d696a0c6f1d09f1,schedule_next_after_transition,41403,41404,41404,0.17194,0.17192,0.17192,0.7829530876646549,0.7829719982046559,0.7829719982046559,False,2.0000000000020002e-05,True,0.0
pair_000a86c4f40ff84da58b5497,preload_all,40830,40829,40830,0.1834,0.18342,0.1834,0.7765312662145832,0.7765122475698071,0.7765312662145832,True,0.0,False,1.9999999999992246e-05
pair_000bc91c3a84b92a74a0c595,preload_all,45574,45580,45574,0.08852,0.0884,0.08852,0.8614364353324049,0.8615498468962789,0.8614364353324049,True,0.0,False,0.00011999999999999511
pair_000c9e0737f0833bde9e3d6a,schedule_next_after_transition,35085,35085,35085,0.2983,0.2983,0.2983,0.8798226267954855,0.8798226267954855,0.8798226267954855,True,0.0,True,0.0
pair_0011fdb8fa2b808d8510027e,schedule_next_after_transition,45500,45500,45500,0.09,0.09,0.09,0.8642760568691251,0.8642760568691251,0.8642760568691251,True,0.0,True,0.0
pair_0013ad256c7ad7ede0d96d57,preload_all,27622,27721,27622,0.44756,0.44558,0.44756,0.4454169160062896,0.4470133346104682,0.4454169160062896,True,0.0,False,0.0019800000000000373
pair_0013c6ea392cffbb8f72f189,preload_all,40021,40196,40021,0.19958,0.19608,0.19958,0.7640409540155056,0.7673818792035997,0.7640409540155056,True,0.0,False,0.003500000000000003
pair_0014280fe05b6b8cacdaf284,schedule_next_after_transition,41995,41998,41998,0.1601,0.16004,0.16004,0.9196509938165377,0.9197166909943315,0.9197166909943315,False,6.0000000000004494e-05,True,0.0
pair_00146260664176877d46dc7f,preload_all,44345,44345,44345,0.1131,0.1131,0.1131,0.9737193291399369,0.9737193291399369,0.9737193291399369,True,0.0,True,0.0
pair_0016a9590ba9ebde7b2cc250,preload_all,40862,40868,40862,0.18276,0.18264,0.18276,0.7781427023679955,0.7782569614892869,0.7781427023679955,True,0.0,False,0.00012000000000000899
pair_001727239062b6e212769d31,preload_all,39654,39659,39654,0.20692,0.20682,0.20692,0.7922429161348119,0.7923428105863345,0.7922429161348119,True,0.0,False,9.999999999998899e-05
pair_001b600096a7d6d68999a584,preload_all,38582,38578,38582,0.22836,0.22844,0.22836,0.9640719625072107,0.963972012067886,0.9640719625072107,True,0.0,False,7.999999999999674e-05
pair_001fa800621cc1989cc300d4,schedule_next_after_transition,48380,48404,48404,0.0324,0.03192,0.03192,0.4859878687864899,0.4862289541285915,0.4862289541285915,False,0.00048000000000000126,True,0.0
pair_001fbf53d483d354034d2a80,schedule_next_after_transition,40299,40462,40462,0.19402,0.19076,0.19076,0.7996467973648702,0.8028811810461147,0.8028811810461147,False,0.003259999999999985,True,0.0
pair_00208bc8b3d417cc047029b2,schedule_next_after_transition,45359,45361,45361,0.09282,0.09278,0.09278,0.8625729048011151,0.8626109379546151,0.8626109379546151,False,3.999999999999837e-05,True,0.0
pair_0022b4a66efe82f38e951c98,preload_all,48462,48478,48462,0.03076,0.03044,0.03076,0.48236763257644755,0.4825268889447613,0.48236763257644755,True,0.0,False,0.00032000000000000084
pair_0026b15812715600444fee81,schedule_next_after_transition,26379,27560,27560,0.47242,0.4488,0.4488,0.4246882335326449,0.44370172167859634,0.44370172167859634,False,0.02362000000000003,True,0.0
pair_002752415f64fe4431b85850,preload_all,50000,50000,50000,0.0,0.0,0.0,0.49897846633479603,0.49897846633479603,0.49897846633479603,True,0.0,True,0.0
pair_00296a87a42c677eba8979b3,schedule_next_after_transition,44431,44429,44429,0.11138,0.11142,0.11142,0.8933367476325642,0.8932965353146946,0.8932965353146946,False,3.999999999999837e-05,True,0.0
pair_002a5e8d667313a431d4e6e8,preload_all,41969,41969,41969,0.16062,0.16062,0.16062,0.9190816947583516,0.9190816947583516,0.9190816947583516,True,0.0,True,0.0
pair_002b91a13113b23eb84f5537,schedule_next_after_transition,22111,22149,22149,0.55778,0.55702,0.55702,0.5526966690645768,0.5536465344449057,0.5536465344449057,False,0.0007600000000000939,True,0.0
pair_002bba1cbdf4f8c99ae8ab20,preload_all,38345,38350,38345,0.2331,0.233,0.2331,0.9581705852045403,0.9582955259510789,0.9581705852045403,True,0.0,False,9.999999999998899e-05
pair_002c1d1e797c8292eacdd50e,schedule_next_after_transition,38311,38284,38284,0.23378,0.23432,0.23432,0.965036902692763,0.9644442429097577,0.9644442429097577,False,0.0005400000000000127,True,0.0
pair_002dc6a38e07cb9f0f877125,schedule_next_after_transition,39810,39818,39818,0.2038,0.20364,0.20364,0.9931573182147896,0.9933597971488343,0.9933597971488343,False,0.00016000000000002124,True,0.0
pair_0030cb3bf8e664e8de0b6a53,preload_all,39318,39404,39318,0.21364,0.21192,0.21364,0.9910518488644671,0.993229584146237,0.9910518488644671,True,0.0,False,0.0017199999999999993
pair_0032acb0696f8888ef91d1bb,preload_all,27816,27816,27816,0.44368,0.44368,0.44368,0.44486333118600413,0.44486333118600413,0.44486333118600413,True,0.0,True,0.0
pair_0033a7de55f76c425a6e9eea,preload_all,35288,35288,35288,0.29424,0.29424,0.29424,0.8785872380750481,0.8785872380750481,0.8785872380750481,True,0.0,True,0.0
pair_00377b4ba766d437dffa77c2,preload_all,45549,45549,45549,0.08902,0.08902,0.08902,0.8707587769787793,0.8707587769787793,0.8707587769787793,True,0.0,True,0.0
pair_0037af59eb7e577a10f1e036,schedule_next_after_transition,49998,49998,49998,4e-05,4e-05,4e-05,0.5036015853327142,0.5036015853327142,0.5036015853327142,True,0.0,True,0.0
pair_0038715582653c7fa053c5bf,schedule_next_after_transition,25668,25672,25672,0.48664,0.48656,0.48656,0.48573041995754795,0.48580611427264186,0.48580611427264186,False,8.00000000000245e-05,True,0.0
pair_00391a44e56a1abe37a8e9f1,schedule_next_after_transition,27585,27696,27696,0.4483,0.44608,0.44608,0.44021621262770216,0.4419876101119028,0.4419876101119028,False,0.0022199999999999998,True,0.0
pair_003a16e2d38090917fc08926,preload_all,46803,46837,46803,0.06394,0.06326,0.06394,0.9488366548596786,0.9495259364498594,0.9488366548596786,True,0.0,False,0.00068
pair_003b53f16728e92c0269058d,preload_all,23953,25149,23953,0.52094,0.49702,0.52094,0.5259794729006275,0.5522422145024791,0.5259794729006275,True,0.0,False,0.02391999999999994
pair_003b5b39641109ee94e39589,preload_all,25684,26089,25684,0.48632,0.47822,0.48632,0.487512197770055,0.49519956889981953,0.487512197770055,True,0.0,False,0.008099999999999996
pair_003ed84d92dfc6c9c0a9d13a,schedule_next_after_transition,48039,48042,48042,0.03922,0.03916,0.03916,0.7639661047709404,0.7640138138888304,0.7640138138888304,False,5.9999999999997555e-05,True,0.0
pair_0040c229481847555a7c5411,preload_all,42129,42129,42129,0.15742,0.15742,0.15742,0.9280311603825924,0.9280311603825924,0.9280311603825924,True,0.0,True,0.0
pair_00425a90739ec10040e29226,preload_all,41049,41113,41049,0.17902,0.17774,0.17902,0.7815913892996865,0.782809978033034,0.7815913892996865,True,0.0,False,0.0012800000000000034
pair_0043306ceec1b31da30940ad,preload_all,48422,48518,48422,0.03156,0.02964,0.03156,0.4871061036642104,0.4880718255664814,0.4871061036642104,True,0.0,False,0.001919999999999998
pair_00440c82a4ef6804cf9372e9,schedule_next_after_transition,47196,47196,47196,0.05608,0.05608,0.05608,0.9449897851361613,0.9449897851361613,0.9449897851361613,True,0.0,True,0.0
pair_00464c24042ac78da7ba3c12,preload_all,41056,41060,41056,0.17888,0.1788,0.17888,0.7780390297169558,0.7781148324283469,0.7780390297169558,True,0.0,False,8.00000000000245e-05
pair_00468d234136c4c2d1b82945,schedule_next_after_transition,22237,22237,22237,0.55526,0.55526,0.55526,0.5614390756294564,0.5614390756294564,0.5614390756294564,True,0.0,True,0.0
pair_0046f632599801b8dc21edda,preload_all,48452,48496,48452,0.03096,0.03008,0.03096,0.7744959190785077,0.7751992506321991,0.7744959190785077,True,0.0,False,0.0008800000000000023
pair_004750ebe62cde2b3679a6c4,schedule_next_after_transition,49999,49999,49999,2e-05,2e-05,2e-05,0.49937668508101185,0.49937668508101185,0.49937668508101185,True,0.0,True,0.0
pair_0047ad7106a9b08e8ebdbb0f,preload_all,35167,35166,35167,0.29666,0.29668,0.29666,0.8729645338888944,0.8729397104881526,0.8729645338888944,True,0.0,False,2.0000000000020002e-05
pair_0047c9ad3bb2918f1f2572d3,preload_all,33436,33762,33436,0.33128,0.32476,0.33128,0.3330473604383045,0.3362945622418363,0.3330473604383045,True,0.0,False,0.006520000000000026
pair_0048366de651e63a8e7b1724,schedule_next_after_transition,24868,24988,24988,0.50264,0.50024,0.50024,0.49798197949238604,0.5003849808410705,0.5003849808410705,False,0.0023999999999999577,True,0.0
pair_004b802a982e9123ddf6cd44,preload_all,40989,40989,40989,0.18022,0.18022,0.18022,0.7747774336471893,0.7747774336471893,0.7747774336471893,True,0.0,True,0.0
pair_004c58ad89b112c7371ce34d,schedule_next_after_transition,32294,33400,33400,0.35412,0.332,0.332,0.32310575325141794,0.334171429943561,0.334171429943561,False,0.022119999999999973,True,0.0
pair_004d847b825b4f5b27f4c87d,schedule_next_after_transition,37777,37776,37776,0.24446,0.24448,0.24448,0.8331088671302836,0.8330868137944674,0.8330868137944674,False,1.9999999999992246e-05,True,0.0
pair_004dc8b2a5b9886d8756daf9,preload_all,48047,48048,48047,0.03906,0.03904,0.03906,0.7649483341855755,0.7649642550200539,0.7649483341855755,True,0.0,False,1.9999999999999185e-05
pair_005090442a2604eee5b6ee02,schedule_next_after_transition,38160,38202,38202,0.2368,0.23596,0.23596,0.832661632584127,0.8335780840665309,0.8335780840665309,False,0.0008400000000000074,True,0.0
pair_00528afc78710c98c48ee75b,schedule_next_after_transition,21167,22248,22248,0.57666,0.55504,0.55504,0.5224832951967674,0.5491665494183248,0.5491665494183248,False,0.021619999999999973,True,0.0
pair_0052c62c9a6a3403243e2d86,schedule_next_after_transition,49871,49855,49855,0.00258,0.0029,0.0029,0.7958883384827514,0.7956329954293592,0.7956329954293592,False,0.00031999999999999997,True,0.0
pair_00581fbecd9dcc33acb9865c,preload_all,40202,40208,40202,0.19596,0.19584,0.19596,0.8017684776552159,0.8018881386388966,0.8017684776552159,True,0.0,False,0.00012000000000000899
pair_0059e65bf898fd3179fd89cb,schedule_next_after_transition,45622,45622,45622,0.08756,0.08756,0.08756,0.8681460049404933,0.8681460049404933,0.8681460049404933,True,0.0,True,0.0
pair_005bed1e6baae180c25b746d,schedule_next_after_transition,49903,49906,49906,0.00194,0.00188,0.00188,0.4967615384347378,0.4967914020624817,0.4967914020624817,False,6.000000000000016e-05,True,0.0
pair_005e38b140d8275d0d1ff1ba,preload_all,48360,48361,48360,0.0328,0.03278,0.0328,0.48602639931382235,0.4860364494875054,0.48602639931382235,True,0.0,False,2.0000000000006124e-05
pair_005e4b692c1c8475dc563dbf,schedule_next_after_transition,44318,44318,44318,0.11364,0.11364,0.11364,0.973126467907277,0.973126467907277,0.973126467907277,True,0.0,True,0.0
pair_005f0d08503a63345d580f00,schedule_next_after_transition,25521,25521,25521,0.48958,0.48958,0.48958,0.484857595226861,0.484857595226861,0.484857595226861,True,0.0,True,0.0
pair_00636e69992e0c6fedff5a6b,preload_all,43734,43894,43734,0.12532,0.12212,0.12532,0.6990807122202455,0.7016382855946278,0.6990807122202455,True,0.0,False,0.0031999999999999806
pair_00640462b2431b712c96098a,schedule_next_after_transition,22136,22141,22141,0.55728,0.55718,0.55718,0.5533216081611637,0.5534465904542973,0.5534465904542973,False,9.999999999998899e-05,True,0.0
pair_006734b2f02f40613ebd71ea,preload_all,25143,25154,25143,0.49714,0.49692,0.49714,0.5049865387134453,0.5052074690688464,0.5049865387134453,True,0.0,False,0.00022000000000005349
pair_00680cd6f25f53df51a3856c,preload_all,25705,25747,25705,0.4859,0.48506,0.4859,0.48849678905292854,0.48929495536844003,0.48849678905292854,True,0.0,False,0.0008400000000000074
pair_006b075f0c0f2601ddd55367,preload_all,44474,44474,44474,0.11052,0.11052,0.11052,0.9751228613146458,0.9751228613146458,0.9751228613146458,True,0.0,True,0.0
pair_006b318f9a76ce5669bea257,preload_all,49775,49782,49775,0.0045,0.00436,0.0045,0.7943550124559334,0.7944667248635113,0.7943550124559334,True,0.0,False,0.0001399999999999995
pair_006b9827d0c838f6704e1e25,schedule_next_after_transition,45661,45660,45660,0.08678,0.0868,0.0868,0.8658366068231057,0.8658176445444254,0.8658176445444254,False,2.0000000000006124e-05,True,0.0
pair_006bce70728223c48d039928,preload_all,49663,49664,49663,0.00674,0.00672,0.00674,0.8015803381606019,0.801596478553614,0.8015803381606019,True,0.0,False,2.0000000000000052e-05
pair_006edd08f78ac8701d7ad8a8,preload_all,25473,25579,25473,0.49054,0.48842,0.49054,0.4854702913641252,0.4874904637381917,0.4854702913641252,True,0.0,False,0.0021199999999999553
pair_006f25beb1a5fb4a1c6711bd,preload_all,24420,25691,24420,0.5116,0.48618,0.5116,0.4864745337952384,0.5117943180890037,0.4864745337952384,True,0.0,False,0.025420000000000054
pair_007209f6e0773cdf6c8c96bf,preload_all,40923,40920,40923,0.18154,0.1816,0.18154,0.7796200242535116,0.7795628715503188,0.7796200242535116,True,0.0,False,6.0000000000004494e-05
pair_007244d46f4283a5aed8a9c5,preload_all,42283,42299,42283,0.15434,0.15402,0.15434,0.9290367159449643,0.9293882659167051,0.9290367159449643,True,0.0,False,0.0003200000000000147
pair_007a1fc8d0f4340658cfdaa2,schedule_next_after_transition,38300,38292,38292,0.234,0.23416,0.23416,0.9627297162966235,0.9625286239276842,0.9625286239276842,False,0.00015999999999999348,True,0.0
pair_007a4083f5507513c07ccc73,schedule_next_after_transition,39254,39300,39300,0.21492,0.214,0.214,0.981420694186154,0.9825707770294964,0.9825707770294964,False,0.0009200000000000041,True,0.0
pair_007c0722658b20bf9694742a,preload_all,48041,48041,48041,0.03918,0.03918,0.03918,0.7648527872599346,0.7648527872599346,0.7648527872599346,True,0.0,True,0.0
pair_007c0c1c1216265233bef366,schedule_next_after_transition,33295,33295,33295,0.3341,0.3341,0.3341,0.3317443843448732,0.3317443843448732,0.3317443843448732,True,0.0,True,0.0
pair_007c7c77e86a908114897f78,preload_all,35452,35428,35452,0.29096,0.29144,0.29096,0.8849939701485533,0.884394854293776,0.8849939701485533,True,0.0,False,0.00047999999999998044
pair_0080b926c5d8667dd69bed93,schedule_next_after_transition,25494,25508,25508,0.49012,0.48984,0.48984,0.4869939622414445,0.4872613944008302,0.4872613944008302,False,0.00028000000000000247,True,0.0
pair_0081ed0b5b464e68c5b84c7f,preload_all,25010,25373,25010,0.4998,0.49254,0.4998,0.5006366552907446,0.5079029929904864,0.5006366552907446,True,0.0,False,0.007260000000000044
pair_008592d834252c0b6948bd05,schedule_next_after_transition,49661,49661,49661,0.00678,0.00678,0.00678,0.7890877871246093,0.7890877871246093,0.7890877871246093,True,0.0,True,0.0
pair_008741f8a28a301c40b9fb3d,preload_all,39958,39958,39958,0.20084,0.20084,0.20084,0.7978454589711009,0.7978454589711009,0.7978454589711009,True,0.0,True,0.0
pair_00875e842ac10024b4f31b4a,preload_all,23643,24791,23643,0.52714,0.50418,0.52714,0.47468087583972113,0.4977292895547319,0.47468087583972113,True,0.0,False,0.02296000000000009
pair_0089a9a5f10dc6fa8b24dec7,schedule_next_after_transition,39837,39837,39837,0.20326,0.20326,0.20326,0.9968711411163983,0.9968711411163983,0.9968711411163983,True,0.0,True,0.0
pair_008a373338553ff71107e9b8,preload_all,49918,49918,49918,0.00164,0.00164,0.00164,0.497367280140571,0.497367280140571,0.497367280140571,True,0.0,True,0.0
pair_008cc2d04ca8fb58a3a47340,schedule_next_after_transition,43880,43880,43880,0.1224,0.1224,0.1224,0.7045397911106344,0.7045397911106344,0.7045397911106344,True,0.0,True,0.0
pair_008e36207c1fdd01ead82e77,preload_all,41066,41066,41066,0.17868,0.17868,0.17868,0.7782286009440162,0.7782286009440162,0.7782286009440162,True,0.0,True,0.0
pair_009093934b9b8ba2182f4037,preload_all,39876,39877,39876,0.20248,0.20246,0.20248,0.9963306817035146,0.9963556674262978,0.9963306817035146,True,0.0,False,1.9999999999992246e-05
pair_0092207e35b6121cdbbcf75a,preload_all,24761,25154,24761,0.50478,0.49692,0.50478,0.49731399028750456,0.505207225543875,0.49731399028750456,True,0.0,False,0.007860000000000034
pair_0097046e0b525820074833b2,preload_all,24904,24931,24904,0.50192,0.50138,0.50192,0.49891205559159235,0.49945295767563397,0.49891205559159235,True,0.0,False,0.0005399999999999849
pair_0097cfd53665af86e1be1b10,schedule_next_after_transition,33277,33280,33280,0.33446,0.3344,0.3344,0.33194232372398763,0.3319722491070201,0.3319722491070201,False,6.0000000000004494e-05,True,0.0
pair_009a1d813c7c6ab2d3821a75,preload_all,43831,43832,43831,0.12338,0.12336,0.12338,0.6979989214616407,0.6980148462391146,0.6979989214616407,True,0.0,False,2.0000000000006124e-05
pair_009de354659ca3c59de82efb,preload_all,35134,35134,35134,0.29732,0.29732,0.29732,0.8793394516568023,0.8793394516568023,0.8793394516568023,True,0.0,True,0.0
pair_00a1111ceeca6428b1318519,preload_all,43779,43833,43779,0.12442,0.12334,0.12442,0.7005286728070736,0.7013927525789181,0.7005286728070736,True,0.0,False,0.0010799999999999976
pair_00a1218c3735cd053ce4efda,schedule_next_after_transition,33256,33256,33256,0.33488,0.33488,0.33488,0.33342459267502106,0.33342459267502106,0.33342459267502106,True,0.0,True,0.0
pair_00a136722755344cb0674c7d,schedule_next_after_transition,47180,47192,47192,0.0564,0.05616,0.05616,0.9471601857060319,0.9474010912216841,0.9474010912216841,False,0.00023999999999999716,True,0.0
pair_00a42883a7fb040ddaa8a899,schedule_next_after_transition,48110,48112,48112,0.0378,0.03776,0.03776,0.7668837686826697,0.7669156491137104,0.7669156491137104,False,3.999999999999837e-05,True,0.0
pair_00a473127d8d1607f456db98,schedule_next_after_transition,49907,49909,49909,0.00186,0.00182,0.00182,0.49915480640160764,0.4991748098001851,0.4991748098001851,False,4.0000000000000105e-05,True,0.0
pair_00aa0ca6ce2afb647cef0a94,schedule_next_after_transition,25657,25657,25657,0.48686,0.48686,0.48686,0.48747745662572817,0.48747745662572817,0.48747745662572817,True,0.0,True,0.0
pair_00aa6eb774010b390a124d85,preload_all,49894,49894,49894,0.00212,0.00212,0.00212,0.5011499097316456,0.5011499097316456,0.5011499097316456,True,0.0,True,0.0
pair_00abc9af3b0a0f679248cbdd,schedule_next_after_transition,41441,41458,41458,0.17118,0.17084,0.17084,0.9151681260640174,0.9155435479443554,0.9155435479443554,False,0.00034000000000000696,True,0.0
pair_00ad4a86ac355a9cf06751ab,schedule_next_after_transition,50000,50000,50000,0.0,0.0,0.0,0.4977877991621044,0.4977877991621044,0.4977877991621044,True,0.0,True,0.0
pair_00ae38abf1017098614bda4a,preload_all,44520,44520,44520,0.1096,0.1096,0.1096,0.8916484631736052,0.8916484631736052,0.8916484631736052,True,0.0,True,0.0
pair_00b485908b10a0d8c5c6bbcd,preload_all,40467,40631,40467,0.19066,0.18738,0.19066,0.762598794676677,0.7656893672994801,0.762598794676677,True,0.0,False,0.003280000000000005
pair_00b52d8732a0cee30a896fb6,schedule_next_after_transition,44530,44547,44547,0.1094,0.10906,0.10906,0.890249953718198,0.8905898200827436,0.8905898200827436,False,0.0003399999999999931,True,0.0
pair_00b72a2ab3c7db3c7e6d7a33,schedule_next_after_transition,50000,50000,50000,0.0,0.0,0.0,0.5013458830769554,0.5013458830769554,0.5013458830769554,True,0.0,True,0.0
pair_00bbd1547b9ad0872c803c74,schedule_next_after_transition,41010,41014,41014,0.1798,0.17972,0.17972,0.7835433054889186,0.7836197300980859,0.7836197300980859,False,7.999999999999674e-05,True,0.0
pair_00be15e59a420cdc8c26b18c,schedule_next_after_transition,40029,40047,40047,0.19942,0.19906,0.19906,0.798521252506787,0.7988803267415948,0.7988803267415948,False,0.0003599999999999992,True,0.0
pair_00c1ca6931974ce4921dbbaa,schedule_next_after_transition,24972,24974,24974,0.50056,0.50052,0.50052,0.5007960209104959,0.5008361295138045,0.5008361295138045,False,4.0000000000040004e-05,True,0.0
pair_00c1deb0a7331f784e2289b7,schedule_next_after_transition,44403,44403,44403,0.11194,0.11194,0.11194,0.8920605025941678,0.8920605025941678,0.8920605025941678,True,0.0,True,0.0
pair_00c422f2b017fcfceb9e4a6a,preload_all,49894,49894,49894,0.00212,0.00212,0.00212,0.5022264746269284,0.5022264746269284,0.5022264746269284,True,0.0,True,0.0
pair_00c4b5cb048e7286c44bcbab,preload_all,43847,43849,43847,0.12306,0.12302,0.12306,0.6977514538888882,0.69778328053399,0.6977514538888882,True,0.0,False,3.999999999999837e-05
pair_00c75790b0bff5ecf3a05782,schedule_next_after_transition,44058,44058,44058,0.11884,0.11884,0.11884,0.6992977384124502,0.6992977384124502,0.6992977384124502,True,0.0,True,0.0
pair_00c7dab5099de8edf9f6362b,schedule_next_after_transition,33202,34278,34278,0.33596,0.31444,0.31444,0.33423934927921395,0.3450712732544092,0.3450712732544092,False,0.021519999999999984,True,0.0
pair_00c985ec8974308134a9fb12,schedule_next_after_transition,44152,44165,44165,0.11696,0.1167,0.1167,0.8799406729616944,0.8801997604039055,0.8801997604039055,False,0.00025999999999999635,True,0.0
pair_00cf9124a64c2c602006a500,preload_all,23748,24942,23748,0.52504,0.50116,0.52504,0.5212798883159814,0.5474887558690082,0.5212798883159814,True,0.0,False,0.0238799999999999
pair_00d2bee6e6a109b53e9e1431,preload_all,24878,24887,24878,0.50244,0.50226,0.50244,0.5040074650965004,0.5041897975663883,0.5040074650965004,True,0.0,False,0.00017999999999995797
pair_00d2f8acb53fe15db1629f84,schedule_next_after_transition,26595,27779,27779,0.4681,0.44442,0.44442,0.4247764712646982,0.4436873696282027,0.4436873696282027,False,0.023680000000000034,True,0.0
pair_00d370376be2fe4aa5930551,schedule_next_after_transition,33279,33286,33286,0.33442,0.33428,0.33428,0.3343790058173346,0.33444934005336097,0.33444934005336097,False,0.00013999999999997348,True,0.0
pair_00d3cd2e40ef5b1da550d043,preload_all,22345,22478,22345,0.5531,0.55044,0.5531,0.5608206126987155,0.5641586812370432,0.5608206126987155,True,0.0,False,0.0026599999999999957
pair_00dc60abfedf0e106922bc93,preload_all,49896,49896,49896,0.00208,0.00208,0.00208,0.4988166002037734,0.4988166002037734,0.4988166002037734,True,0.0,True,0.0
pair_00ddad99d5aea1911fb330cb,preload_all,38682,38678,38682,0.22636,0.22644,0.22636,0.9637257965169291,0.9636261402637346,0.9637257965169291,True,0.0,False,7.999999999999674e-05
pair_00de4b779b80cf4a88c3af50,schedule_next_after_transition,25010,25373,25373,0.4998,0.49254,0.49254,0.5006366552907446,0.5079029929904864,0.5079029929904864,False,0.007260000000000044,True,0.0
pair_00df15ec4357c8b38a7b3140,preload_all,33473,33478,33473,0.33054,0.33044,0.33054,0.3329544269580522,0.33300416173338726,0.3329544269580522,True,0.0,False,9.999999999998899e-05
pair_00e02e890e306c12a5430491,preload_all,33354,33363,33354,0.33292,0.33274,0.33292,0.33362682638156577,0.3337168498101631,0.33362682638156577,True,0.0,False,0.00018000000000001348
pair_00e21c0d9673a117b3c8db13,schedule_next_after_transition,41909,41900,41900,0.16182,0.162,0.162,0.9249111371138993,0.9247125115147673,0.9247125115147673,False,0.00018000000000001348,True,0.0
pair_00e2f078ac23089bd190cfb9,preload_all,43769,43769,43769,0.12462,0.12462,0.12462,0.7037268406537932,0.7037268406537932,0.7037268406537932,True,0.0,True,0.0
pair_00e31944ec0678cd3761b6f7,schedule_next_after_transition,43928,43928,43928,0.12144,0.12144,0.12144,0.7070119838434692,0.7070119838434692,0.7070119838434692,True,0.0,True,0.0
pair_00e345ae6564e1970c7a162c,preload_all,40233,40257,40233,0.19534,0.19486,0.19534,0.8025934823017694,0.8030722495718026,0.8025934823017694,True,0.0,False,0.0004800000000000082
pair_00e48c12b794a9e515d688ce,preload_all,22250,22250,22250,0.555,0.555,0.555,0.5492160985308511,0.5492160985308511,0.5492160985308511,True,0.0,True,0.0
pair_00e528e420bc8a3c4de19ccb,schedule_next_after_transition,27753,27756,27756,0.44494,0.44488,0.44488,0.44252837173237886,0.44257620746600035,0.44257620746600035,False,6.0000000000004494e-05,True,0.0
pair_00e6085fea029ee3afb83da1,schedule_next_after_transition,50000,50000,50000,0.0,0.0,0.0,0.5036938895080966,0.5036938895080966,0.5036938895080966,True,0.0,True,0.0
pair_00e89e654df86621e1f0e683,preload_all,48379,48379,48379,0.03242,0.03242,0.03242,0.4850893750497073,0.4850893750497073,0.4850893750497073,True,0.0,True,0.0
pair_00ead00697710af304c84b6a,schedule_next_after_transition,43555,43632,43632,0.1289,0.12736,0.12736,0.7002841653619242,0.7015221835167369,0.7015221835167369,False,0.0015399999999999858,True,0.0
pair_00eb14b6ff10f49ebc911b70,schedule_next_after_transition,22220,22329,22329,0.5556,0.55342,0.55342,0.5484756720678272,0.5511662142935425,0.5511662142935425,False,0.0021799999999999597,True,0.0
pair_00ecd7941aff0c029f5d458c,preload_all,41099,41105,41099,0.17802,0.1779,0.17802,0.7795714680522511,0.7796852768750524,0.7795714680522511,True,0.0,False,0.00012000000000000899
pair_00f09d54bd4d1dd66075b6ce,preload_all,23777,23780,23777,0.52446,0.5244,0.52446,0.5219162527609792,0.5219821041618407,0.5219162527609792,True,0.0,False,6.0000000000060005e-05
pair_00f207e62ba0da725bc25f98,preload_all,50000,50000,50000,0.0,0.0,0.0,0.4997616137102601,0.4997616137102601,0.4997616137102601,True,0.0,True,0.0
pair_00f5977e5f30df5f6333cb5c,schedule_next_after_transition,44025,44085,44085,0.1195,0.1183,0.1183,0.7025585098386915,0.7035160001417085,0.7035160001417085,False,0.0011999999999999927,True,0.0
pair_00f5a8b820a2afc451e3a610,schedule_next_after_transition,38187,38187,38187,0.23626,0.23626,0.23626,0.8370542826013152,0.8370542826013152,0.8370542826013152,True,0.0,True,0.0
pair_00f7057fd9d0cd65de138e0c,preload_all,22099,22111,22099,0.55802,0.55778,0.55802,0.5535482608843221,0.5538488436767838,0.5535482608843221,True,0.0,False,0.00023999999999990695
pair_00f9098caa9c98de244d985a,schedule_next_after_transition,44304,44500,44500,0.11392,0.11,0.11,0.7089309230791386,0.7120672191454873,0.7120672191454873,False,0.003919999999999993,True,0.0
