rho,capacity,n_deltas,intercept,scaling_exponent,standard_error,ci95_low,ci95_high,r_squared
0.8,8,9,0.5683353150605512,0.9855800703429068,0.0079455285861157,0.97000683431412,1.0011533063716935,0.9995452609318178
1.0,8,9,0.6894571543036205,0.9873631050563638,0.0037990694432384,0.9799169289476164,0.9948092811651112,0.9998963775850176
1.1,8,9,0.7393581222320869,0.9902290489501572,0.0040816423201596,0.9822290300026442,0.99822906789767,0.9998810827231892
